names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
HYPK,-0.51335347,-0.14603887,0.6077040744395069,0.8420537703406374,0.025172231054583997,0.028820674665793314
TMEM130,-0.5135336,-1.5456909,0.6075781263221134,0.8420063383953751,0.0021197668256491787,0.005716497454372227
EBLN2,-0.51361066,-0.042226575,0.607524208344951,0.8419951682836387,0.02172760996290408,0.025411617590139043
ROPN1B,-0.5143598,-1.4818097,0.6070004886594185,0.8415234047323755,0.0017223105458399576,0.005329442939232441
COX4I2,-0.51479256,-0.76379865,0.6066979957466079,0.8412627065020659,0.0047694753577106515,0.008381218923988448
RND1,-0.51496506,-0.016456934,0.6065774500553427,0.8411909788871712,0.022655007949125595,0.026394140590109267
TMEM225B,-0.5150928,-0.6341551,0.6064881784188427,0.8411307080556213,0.0041070482246952835,0.007726203590674964
LYL1,-0.5155408,0.051501635,0.6061751842131278,0.8407601267062424,0.071939586645469,0.07645815345222855
PNMT,-0.51612526,-21.799854,0.6057669455420575,0.8403110781863993,0.0,0.003617471045344925
SCGB1A1,-0.516356,-5.120543,0.6056058067317289,0.8402082359818196,0.00013248542660307367,0.003751451454431774
IGHV3-43,-0.51765376,-2.2709029,0.6046998569991819,0.8390941712788679,0.0009273979862215156,0.004555333908952869
TDRD5,-0.518642,-3.750733,0.6040103917386437,0.8382008013538839,0.00026497085320614734,0.003900318575639384
DMBX1,-0.51875687,-4.867308,0.6039303173041967,0.8381530276660888,0.00026497085320614734,0.003900318575639384
RBL2,-0.5188393,0.059054635,0.6038728158117089,0.8381365765453767,0.29915209326974035,0.3176973233691607
PCDHGA7,-0.5193084,-1.0508152,0.6035457124978969,0.8377459046850533,0.0025172231054583997,0.006163098817995058
CLUL1,-0.51934665,-1.5780498,0.6035190297191845,0.8377459046850533,0.001987281399046105,0.005627177181647661
PHYHIPL,-0.5193967,-1.013404,0.6034841074718549,0.8377459046850533,0.003444621091679915,0.0070860749694822405
C2orf92,-0.5196655,-0.22864263,0.6032967592437561,0.8375903059716149,0.013645998940116586,0.017313246196445052
TMEM209,-0.52009207,0.13283494,0.602999409924376,0.8372407868739766,0.08280339162692103,0.08799535534581832
ZNF487,-0.5201053,0.3263227,0.6029901923649584,0.8372407868739766,0.043190249072602015,0.04751838508946914
MARCKSL1,-0.5202356,0.07821083,0.6028993929877672,0.8372285399068516,0.24218335983041867,0.26216988715872214
AL136295.4,-0.5203588,-1.6029247,0.6028135020493532,0.8371725823408346,0.0014573396926338103,0.005106142257421026
ZFAND4,-0.5206312,0.06644899,0.6026236986941969,0.8369722943815543,0.04411764705882353,0.04818828713490338
MAP3K7CL,-0.52109015,-0.21652061,0.6023039566123507,0.836591493105331,0.016030736618971912,0.019710006847887575
SLC25A38,-0.5215404,0.118344724,0.6019903660796749,0.8362824477255739,0.12506624271330152,0.13231309732932384
GLOD5,-0.52163947,-3.466141,0.6019213860416086,0.8362498917304765,0.0006624271330153683,0.004317146515020693
TACR2,-0.52202326,-1.5902722,0.6016541220620055,0.8359418339145277,0.0011923688394276629,0.0048530681513680885
HOXC13,-0.52205056,-2.0164251,0.6016351177915686,0.8359418339145277,0.001987281399046105,0.005642063893768422
CEBPA,-0.5221589,-0.0046303826,0.6015596911413083,0.8359371444066874,0.09472708002119767,0.09898174889093994
PEBP4,-0.5227513,-0.58354867,0.6011473689375124,0.8355538865300277,0.003842077371489136,0.0075177896209843095
TDRD6,-0.5230211,-1.3690357,0.6009595647044386,0.835356088086774,0.0018547959724430313,0.005522970196802334
ANXA7,-0.52305996,0.027367415,0.600932541876113,0.835356088086774,0.32710651828298887,0.35585196653467116
PRR18,-0.52309906,-3.2367413,0.6009053237850468,0.835356088086774,0.000397456279809221,0.004064072408967756
NUFIP2,-0.5234823,-0.0008628781,0.6006386551223412,0.8351629190989251,0.4161367249602544,0.448238901956114
YTHDC2,-0.5236115,0.1044922,0.6005487986589464,0.8351012187349981,0.18428722840487546,0.19538809658498824
NIPAL1,-0.5238124,-0.030781066,0.6004090340170452,0.8349701032785705,0.038950715421303655,0.042888617619912466
TMEM178A,-0.5238791,-2.0203996,0.6003626448030555,0.8349688320882367,0.0009273979862215156,0.004599994045315151
LRRC3,-0.52428794,-0.40231383,0.6000782771639842,0.8346365613974633,0.006359300476947536,0.01004853068151368
