names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
RNH1,-14.28175,-0.3892808,2.8437001891614637e-46,5.450227471105807e-45,0.38353091957705865,0.4393136026221922
ARPC5L,-14.294744,-0.40644675,2.3597289262058063e-46,4.527375424667169e-45,0.3711951297661006,0.4379157427937916
TPST2,-14.310619,-0.63275754,1.878334508114809e-46,3.615104811687213e-45,0.13128804870233898,0.2177929882065619
SYF2,-14.311569,-0.36840644,1.8528498289456803e-46,3.569798080721053e-45,0.45041653316244795,0.5202609338346348
ARL4C,-14.316275,-0.39471868,1.7316062504233536e-46,3.3397082315150416e-45,0.3993912207625761,0.46335036472894375
MAPRE1,-14.386564,-0.62304,6.284116161108288e-47,1.2274750727032902e-45,0.2182793976289651,0.29436999903595873
DAPL1,-14.399792,-1.6714845,5.189943436026682e-47,1.0148301536622566e-45,0.05286767061839154,0.13249140396542305
TREM1,-14.400987,-2.4513505,5.100994218721605e-47,9.985005847542367e-46,0.021467478372316565,0.10271859635592404
GNA15,-14.458652,-1.3935597,2.2108621460073417e-47,4.369606013222907e-46,0.060717718679910285,0.14169799800764807
CLTB,-14.478505,-0.4220408,1.6566066257179856e-47,3.2812248387063575e-46,0.3619833386735021,0.4153089752241396
LITAF,-14.487137,-0.4115448,1.4610723891718724e-47,2.8970572502791307e-46,0.48838513297020186,0.5338378482599055
PDIA6,-14.51336,-0.32032597,9.971383515277654e-48,1.9814347697404005e-46,0.4694008330663249,0.5128860181882451
ARF4,-14.545473,-0.45758885,6.239803941707038e-48,1.252120657635879e-46,0.350128164049984,0.41407178893923324
RASD1,-14.565007,-1.4363966,4.689324971019807e-48,9.430525278520775e-47,0.06704581864786928,0.14733763938429897
RPS9,-14.579586,-0.15727432,3.788081745700409e-48,7.643183399209364e-47,0.9110060877923742,0.9169960474308301
PAIP2,-14.596813,-0.39667863,2.942837009628069e-48,5.944271763892295e-47,0.42414290291573215,0.49620810437353385
H2AX,-14.629227,-0.75768274,1.828536612547984e-48,3.718024445514234e-47,0.17782761935277155,0.2534303801536039
TRADD,-14.742391,-0.61664975,3.443761931929531e-49,7.080729320510427e-48,0.21683755206664532,0.2957035894469617
CHMP2A,-14.743384,-0.40704298,3.393457131892366e-49,6.985119551421046e-48,0.42582505607177185,0.4799800764806067
DENND2C,-14.768923,-2.5228622,2.3239812016629146e-49,4.794451555475592e-48,0.01762255687279718,0.10136893859057168
SELENOT,-14.789517,-0.46277478,1.7117610472027377e-49,3.539374390505571e-48,0.331223966677347,0.40725923069507375
TMPRSS11D,-14.792979,-4.9021597,1.6259517983491788e-49,3.36953735547283e-48,0.0028035885933995514,0.08660303994344291
NUDC,-14.821564,-0.43858376,1.0628092645022242e-49,2.2200501599004937e-48,0.34083627042614545,0.411983032873807
CDKN2D,-14.884235,-0.7477443,4.172274684650312e-50,8.775158703879081e-49,0.13777635373277797,0.2250232976638067
STRAP,-14.893491,-0.5649132,3.6329684168031114e-50,7.64964829139013e-49,0.25833066324895865,0.3329155821202481
TRA2A,-14.919458,-0.45728636,2.4626332967090405e-50,5.191321465083202e-49,0.3448413969881448,0.42102895337253765
HSPA6,-14.962846,-1.7314032,1.2841595404880007e-50,2.7258327540925065e-49,0.03460429349567446,0.11997493492721488
GJA1,-14.965868,-0.9411909,1.227127651224735e-50,2.607788287515898e-49,0.08835309195770587,0.17727112053729233
HNRNPF,-14.988723,-0.36465698,8.700984440376984e-51,1.855502616838116e-49,0.45554309516180713,0.5172884732799897
UBE2A,-14.99854,-0.5446691,7.50525834538108e-51,1.6023726567388605e-49,0.281560397308555,0.35585976413123815
SCGB2A2,-15.003238,-2.0320148,6.992327741497663e-51,1.4945998796465492e-49,0.04037167574495354,0.12400784086892253
DYNLL1,-15.01414,-0.21564099,5.932632487054803e-51,1.2725358071823975e-49,0.6741429029157321,0.7018863074006234
PDCL3,-15.025945,-0.7560104,4.964842745945165e-51,1.0661927211496978e-49,0.17101890419737265,0.2511488158359845
TINCR,-15.040682,-3.6973903,3.974355698251452e-51,8.554882177678184e-50,0.006087792374239026,0.09137504418522446
ELP5,-15.05005,-0.89583385,3.449750831572805e-51,7.443111048003322e-50,0.12239666773470041,0.20598348275972878
OSER1,-15.085816,-0.84801,2.0077574622660572e-51,4.342100678994945e-50,0.15283562960589556,0.23376393842989812
PPP2R5C,-15.094613,-0.40441695,1.7571509195294566e-51,3.8046047209292866e-50,0.4288689522588914,0.5027153828850541
CD14,-15.122266,-1.4517041,1.1549962306230645e-51,2.51266419318366e-50,0.07529637936558796,0.1587133262636974
TNFRSF1B,-15.129125,-0.6697111,1.0406996588634156e-51,2.269392688407503e-50,0.20634412047420697,0.2925061859314245
MYLIP,-15.141142,-0.72495514,8.669566113050585e-52,1.8927693626839688e-50,0.16637295738545338,0.2517754426556123
OAT,-15.161927,-0.7250808,6.318804391663494e-52,1.3828315546523649e-50,0.1643703941044537,0.24820848999003825
NABP1,-15.174756,-0.55116814,5.1970794795895496e-52,1.1387061613931233e-50,0.2787568087151554,0.36659275683665926
PHGDH,-15.187773,-1.9815418,4.261562283170839e-52,9.370843722311351e-51,0.03220121755847485,0.11804685240528294
ELOA,-15.197881,-0.85568696,3.652493350360483e-52,8.041178705751659e-51,0.1074975969240628,0.19533082682605482
PSMA7,-15.265755,-0.25357866,1.29323363460104e-52,2.87818942604966e-51,0.6575616789490548,0.6923101642083614
CIRBP,-15.315632,-0.3305118,6.012481896507213e-53,1.3446428757828128e-51,0.5487824415251522,0.6102220508371091
GATA3,-15.315886,-0.97776175,5.989068178327054e-53,1.3410400100275982e-51,0.07233258570970842,0.16343712844243066
TGIF1,-15.31685,-0.925954,5.900937626696393e-53,1.3229196063952684e-51,0.14594681191925665,0.2258748674443266
FAM89B,-15.394561,-0.5045435,1.7803016730050746e-53,4.0108121494535185e-52,0.27347004165331623,0.36339535332112216
DNAJB11,-15.528645,-0.74162793,2.2202353629351956e-54,5.121324308901147e-53,0.17782761935277155,0.2607892284456441
SERPINB5,-15.558949,-1.8757102,1.3835013174018566e-54,3.20738228394135e-53,0.05222685036847164,0.13716700408110802
SPRR2A,-15.569682,-2.9687462,1.1698668973261685e-54,2.7155405944128673e-53,0.011214354373598205,0.09964973167518236
TBCC,-15.628203,-0.7783935,4.678065958277141e-55,1.094190688661485e-53,0.14722845241909643,0.236061570101867
EGR2,-15.662556,-3.160273,2.7271432930179153e-55,6.427866239165846e-54,0.013136815123357898,0.10173848774060863
CLCA2,-15.708731,-4.1918645,1.317912939244305e-55,3.118324674931016e-54,0.004806151874399231,0.09389761881808542
NCL,-15.709115,-0.2576229,1.3099517855972638e-55,3.103487062625982e-54,0.6509131688561358,0.6905266878755744
IFITM2,-15.717652,-0.31508234,1.14488628583927e-55,2.71592468918538e-54,0.7079461710990067,0.7417494135415662
HNRNPA1,-15.750513,-0.22695737,6.812604991323339e-56,1.6244966265673743e-54,0.693768023069529,0.7231273498505736
SPRR1B,-15.817393,-3.1984334,2.360672260221637e-56,5.65852524411612e-55,0.009852611342518424,0.09964973167518236
BAG3,-15.8450575,-1.0686309,1.5208199180134402e-56,3.6693527614513504e-55,0.11086190323614226,0.19647160898486454
HCAR3,-15.852916,-2.2685704,1.3420582692830549e-56,3.255156127121026e-55,0.018343479653957065,0.10875992159131077
TMSB4X,-15.854096,-0.16770998,1.3170931937990806e-56,3.1988291179027668e-55,0.9760493431592439,0.9786786207783027
TAF12,-15.87977,-0.7641813,8.749885899466381e-57,2.139236418110549e-55,0.15259532201217557,0.2428098589286288
NRBF2,-15.8879175,-0.7110383,7.683837464879423e-57,1.8861355573883836e-55,0.22356616469080423,0.3060991677110447
HCAR2,-15.904981,-2.0064743,5.85217488238341e-57,1.4403724264804528e-55,0.023550144184556233,0.11438349561361226
RAP1A,-15.9109,-0.507102,5.324256893638657e-57,1.3139607637647767e-55,0.3143223325857097,0.40128217487708473
SLC25A5,-15.931412,-0.34122935,3.8359872391436657e-57,9.49225898893758e-56,0.5016020506247998,0.5593688743211542
NFE2L2,-15.969296,-0.4286812,2.091308271195995e-57,5.210110063423292e-56,0.4380006408202499,0.48923487258588
ARPC3,-15.980701,-0.27747527,1.741753430855777e-57,4.351065951556859e-56,0.7369432874078821,0.7726469359555256
CCDC85B,-16.006313,-0.4651713,1.1545271701903628e-57,2.8880481433058927e-56,0.3598205703300224,0.44924322761014174
SKIL,-16.039494,-0.5629999,6.770433238885487e-58,1.7052390219365765e-56,0.3292214033963473,0.39983611298563576
STX4,-16.072142,-0.79686195,4.00028298073828e-58,1.0130923559908353e-56,0.17037808394745274,0.2579774414344934
IFI6,-16.110558,-0.68687564,2.1507855192356916e-58,5.500079793688932e-57,0.24703620634412046,0.32160416465824737
CLIC1,-16.134136,-0.27153808,1.4684881343913865e-58,3.765769641838023e-57,0.7338192886895226,0.7682926829268293
RHOH,-16.139355,-0.8971251,1.3494581986156592e-58,3.465370906962534e-57,0.11654918295418135,0.21340660046916674
LY6K,-16.168175,-3.3683822,8.456766593900483e-59,2.190052065311802e-57,0.012656199935917975,0.10384331116038432
MTCH1,-16.219793,-0.5110521,3.654218604235985e-59,9.490114256347514e-58,0.32008971483498877,0.3966226421157492
FAM53C,-16.228752,-0.950745,3.1581702236975224e-59,8.213479246077934e-58,0.14082024991989747,0.22833317265978983
NRARP,-16.262905,-1.4716499,1.8094812767312155e-59,4.746269388865978e-58,0.08675104133290612,0.17219383656287154
ACP5,-16.268795,-1.1681623,1.6436083042430356e-59,4.317352228069582e-58,0.07850048061518744,0.17159934445194255
SARAF,-16.29224,-0.3412656,1.1204822318744324e-59,2.95167492961929e-58,0.599407241268824,0.6648510556251808
SLA,-16.375729,-0.7065701,2.850743951373058e-60,7.6079229202268486e-59,0.19088433194488946,0.28950159066808057
RNF149,-16.37847,-0.60959876,2.725173825022817e-60,7.30465935784583e-59,0.3091957705863505,0.39247726469359556
EMP1,-16.451675,-1.0995891,8.158014551507844e-61,2.209281787319108e-59,0.1332105094520987,0.21665220604775218
ZC3H12A,-16.455292,-1.2747616,7.685052060979231e-61,2.0842723913093005e-59,0.09267862864466517,0.18292682926829268
STK17A,-16.483171,-0.47550178,4.847342337943549e-61,1.318548928399726e-59,0.37912528035885934,0.4890420643336868
UBE2D3,-16.517315,-0.36548215,2.753852958494733e-61,7.535543095517405e-60,0.5696892021787888,0.6311096114913718
ALOX5AP,-16.532963,-0.6368118,2.124380791352313e-61,5.839184986529914e-60,0.2559275873117591,0.35621324592692566
STX11,-16.541634,-1.7558085,1.8396741284560814e-61,5.071810311198515e-60,0.03732777955783403,0.1320254506892895
MSN,-16.579163,-0.451939,9.85937968631432e-62,2.734562997287269e-60,0.4198173662287728,0.5304155017834763
GUK1,-16.580412,-0.31356913,9.656498537582025e-62,2.6823444727464985e-60,0.6107016981736623,0.6615893826922459
TMED9,-16.612207,-0.47580916,5.686192435807007e-62,1.5818815047553404e-60,0.35909964754886253,0.4330473344259134
AIF1,-16.627798,-1.0945697,4.384170259077226e-62,1.2215136589820477e-60,0.11358538929830182,0.20651370545326006
ARL5B,-16.629765,-1.0968406,4.24262585568047e-62,1.1856750888302757e-60,0.13841717398269784,0.22564992448343454
SCPEP1,-16.642246,-0.7434088,3.4445080719132328e-62,9.655666062350971e-61,0.19601089394424864,0.2824158873999807
CCN1,-16.660627,-1.6936055,2.533555053057138e-62,7.123829146888532e-61,0.06328099967958987,0.1544394100067483
PSMB9,-16.666414,-0.43122783,2.299830771578347e-62,6.476563312415647e-61,0.4971964114066004,0.5683183906937883
TUBA1B,-16.667604,-0.3582663,2.2544976442587183e-62,6.358653033215718e-61,0.555911566805511,0.6223047013078826
APOBEC3G,-16.674128,-0.6583571,2.0214379579638976e-62,5.718894044094781e-61,0.20802627363024673,0.30785050933513286
DNAJB4,-16.701998,-1.107211,1.2675054517145086e-62,3.608165519213968e-61,0.10365267542454341,0.196487676339214
VSNL1,-16.729715,-4.3457217,7.961781983824137e-63,2.2735035615084756e-61,0.00512656199935918,0.09982647257302613
TXNL1,-16.78957,-0.541181,2.909472625560836e-63,8.373170357041147e-62,0.3067125921179109,0.38948873678460105
PPP1R2,-16.808517,-0.4779017,2.1139152987679382e-63,6.10276710702486e-62,0.3726369753284204,0.4622899193418812
EIF5A,-16.82279,-0.4345789,1.661443621120076e-63,4.811635067410996e-62,0.41661326497917334,0.4809441177415727
IDI1,-16.829157,-0.6224269,1.492113742106759e-63,4.328072735990869e-62,0.2717077859660365,0.35737009544008486
TP63,-16.848877,-3.1753094,1.0692449718277049e-63,3.106393501222862e-62,0.01081384171739827,0.10649442462804075
ARID5A,-16.91878,-1.0146972,3.2714475838106095e-64,9.595375253410001e-63,0.09956744633130407,0.1978212667502169
ATP6V0B,-16.96013,-0.43208477,1.6198386593732743e-64,4.804823525808189e-63,0.4773309836590836,0.537790417429866
CD44,-16.992111,-0.37531272,9.394527299267755e-65,2.800209671134014e-63,0.6034123678308234,0.6668755422732093
AKR1B10,-17.001503,-3.958119,8.004088187144625e-65,2.3935352313381507e-63,0.006087792374239026,0.10249365339503197
TNFRSF18,-17.00156,-0.93364584,7.99630099714762e-65,2.3935352313381507e-63,0.11222364626722205,0.2117195282624763
COTL1,-17.033016,-0.54356915,4.673150614343414e-65,1.402021542973193e-63,0.33883370714514577,0.43957068029178314
AKIRIN1,-17.096922,-0.636165,1.5645307232940942e-65,4.732512126919747e-64,0.24038769625120154,0.3338796233812141
CFL1,-17.146994,-0.23477553,6.618850889619425e-66,2.0187495213339246e-64,0.800304389618712,0.8238214595584691
UBE2M,-17.160517,-0.5785222,5.244543436032476e-66,1.602247288335978e-64,0.29053188080743353,0.37358205597866256
CCL3L1,-17.193836,-2.181951,2.9532552522044344e-66,9.052540849035996e-65,0.030038449214995194,0.12779973649538867
ZFP36L2,-17.199049,-0.3070785,2.69925859855001e-66,8.287807212036243e-65,0.6445049663569369,0.6861724348468781
UBXN1,-17.213083,-0.43389395,2.1184928503035418e-66,6.51551879806086e-65,0.43752002563281,0.5158424113885408
VAMP5,-17.290924,-0.6965759,5.5061830523371514e-67,1.7106434352616315e-65,0.2181191925664851,0.3143738552010026
NXT1,-17.318117,-0.9200729,3.434102606589335e-67,1.074166234405226e-65,0.1574815764178148,0.25026511134676566
N4BP1,-17.344738,-0.6599438,2.1615974705201223e-67,6.796077252777391e-66,0.2406280038449215,0.33354220893987596
ETV3,-17.409718,-1.0652943,6.962639904342422e-68,2.2194623486741528e-66,0.11430631207946171,0.21107683408849898
VDAC2,-17.413065,-0.45506772,6.567280916271519e-68,2.0970755635419368e-66,0.39274271066965716,0.4584819563610656
CTSZ,-17.458609,-0.6747822,2.960597513751335e-68,9.486829136123606e-67,0.2763537327779558,0.3573218933770365
PNPLA8,-17.458612,-0.76212025,2.9604089156461877e-68,9.486829136123606e-67,0.21595642422300546,0.3074648928307465
RBP1,-17.492329,-1.5749222,1.6392221019619819e-68,5.298900882768301e-67,0.06191925664851009,0.15964523281596452
TAP2,-17.531136,-0.96534586,8.289771458544038e-69,2.6891960026559553e-67,0.10389298301826337,0.20590314598798162
ANKRD37,-17.577082,-1.2503318,3.6908565488560896e-69,1.199430391036224e-67,0.11462672220442166,0.20768662232076865
YTHDF2,-17.604717,-0.69205767,2.2664027956687956e-69,7.391371533086103e-68,0.21707785966036527,0.31273498505736047
ARPC2,-17.670364,-0.28172848,7.093673161680709e-70,2.321692208941524e-68,0.7522428708747196,0.7848420579067451
GTF2B,-17.673315,-0.7545363,6.732211714577272e-70,2.207323915917023e-68,0.20586350528676706,0.3003791895626466
PDIA3,-17.692411,-0.3350988,4.797818078457697e-70,1.5787228985405336e-68,0.5464594681191925,0.5969504161444776
CRELD2,-17.69764,-0.81510675,4.372546215837986e-70,1.4413702166786582e-68,0.16653316244793334,0.26470966290690573
GLRX,-17.714182,-0.6167593,3.259293241803374e-70,1.0782681659955271e-68,0.27242870874719644,0.3744657604678814
KRT16,-17.71909,-2.207438,2.9870747405381584e-70,9.89994211390273e-69,0.039410445370073696,0.13806677592467625
BASP1,-17.72049,-0.94061446,2.913653277282103e-70,9.674066514317666e-69,0.13072733098365907,0.23249461743629293
HBEGF,-17.798038,-2.8241355,7.318772814794893e-71,2.4432725027718004e-69,0.025152194809355977,0.1246826697515987
MANF,-17.799854,-0.5964819,7.0852125064607385e-71,2.3696099604940913e-69,0.29525793015059276,0.3829011215013336
B2M,-17.81918,-0.1760254,5.016713246881189e-71,1.6808735752917065e-69,0.9931912848446011,0.9951476589864713
FLOT1,-17.822338,-0.64990544,4.741279711633793e-71,1.5914924458008789e-69,0.287327779557834,0.3765705838876571
TNFSF9,-17.826315,-2.0197017,4.415813040009937e-71,1.4849586671725722e-69,0.05543095161807113,0.15308975224139593
SPINK5,-17.880472,-3.2738338,1.6741468677504748e-71,5.650553426243836e-70,0.0193848125600769,0.11946077958803303
RTN4,-17.883795,-0.45886886,1.5772683837163017e-71,5.343214906534136e-70,0.42334187760333225,0.488640380474951
CDKN1B,-17.925701,-0.638905,7.430881740611187e-72,2.531325039691317e-70,0.2636174303107978,0.35746649956618143
PSME2,-18.037823,-0.41140544,9.83431923174951e-73,3.37510159652622e-71,0.4909484139698814,0.5562357402230149
SERPINB13,-18.038708,-4.4153357,9.67815053688587e-73,3.327725131231488e-71,0.004966356936879205,0.10715318615636749
TPM4,-18.0676,-0.38324457,5.735529035786608e-73,1.9795121922195092e-71,0.5477411086190324,0.5979144574054436
EIF5,-18.069862,-0.3395903,5.5051035287971655e-73,1.9035631994773026e-71,0.5916372957385453,0.645522028342813
IFNG,-18.239647,-2.0978727,2.5006705844416303e-74,8.967736836119683e-73,0.03676706183915412,0.13981811754876441
COQ10B,-18.248283,-0.8258713,2.1351540197154212e-74,7.671930128374725e-73,0.17870874719641142,0.27989331276711976
UPP1,-18.252218,-0.96442395,1.986783511286314e-74,7.1528102060251e-73,0.16012495994873438,0.2572544104887689
IL1B,-18.298412,-2.594891,8.519525115856715e-75,3.079271666382779e-73,0.026674142902915733,0.12971175166297116
ETF1,-18.309217,-0.7925306,6.986593079198029e-75,2.535194378007016e-73,0.22588913809676386,0.3178122690317812
LUZP1,-18.338667,-0.73852915,4.066501975180364e-75,1.47851569834231e-73,0.18663889778917014,0.29168675085960344
EIF4A1,-18.343801,-0.53685784,3.6999894521686533e-75,1.3506064876991777e-73,0.3538929830182634,0.4334811529933481
YBX1,-18.356028,-0.2518779,2.954492918266218e-75,1.0806263839100803e-73,0.68727971803909,0.719094443908866
HSPA2,-18.42541,-1.9223751,8.21681901097989e-76,3.0417139891250354e-74,0.050384492149951936,0.15299334811529933
AHSA1,-18.429434,-0.679504,7.627824491277223e-76,2.8293835451382038e-74,0.25160205062479973,0.3455445226389023
FDX1,-18.50098,-0.7451773,2.0274976706521568e-76,7.5818502506811105e-75,0.20954822172380647,0.3095054468331245
ZFAND2A,-18.5124,-1.2551888,1.6402714341500608e-76,6.146331388250871e-75,0.10974046779878244,0.2102895337253768
PFKFB3,-18.565165,-1.5691267,6.149881012177921e-77,2.3186440506077787e-75,0.07705863505286767,0.17989009929624988
