names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
RAB40A,0.01287178,0.08339075,0.9897300886521948,0.9999245596842732,0.001296628765210453,0.0012421283725229648
AC000093.1,0.012365698,0.5814656,0.9901338521478253,0.9999245596842732,0.00039896269698783165,0.00034664047605292045
GPR83,0.012358216,0.5123956,0.9901398217886106,0.9999245596842732,0.00039896269698783165,0.00034664047605292045
KCNA5,0.012292574,0.06442273,0.9901921918427617,0.9999245596842732,0.0009475364053461001,0.0008954878964700445
AC138811.2,0.01206198,-0.06729175,0.9903761657343392,0.9999245596842732,0.0002244165170556553,0.00017332023802646022
GLRA4,0.012058579,0.04496726,0.9903788792174194,0.9999245596842732,0.0002244165170556553,0.00017332023802646022
LCE1E,0.0120582385,-0.32471415,0.9903791505657336,0.9999245596842732,0.0002244165170556553,0.00017332023802646022
OIT3,0.012013175,0.2998273,0.990415104227187,0.9999245596842732,0.0007729902254139238,0.0007221676584435843
MOBP,0.011988346,0.01466994,0.9904349126678555,0.9999245596842732,0.0007729902254139238,0.0007221676584435843
DLEC1,0.01187339,-0.07463945,0.9905266285382915,0.9999245596842732,0.005859764612008777,0.005806227973886417
PWP2,0.011777649,0.06216607,0.9906030133011307,0.9999245596842732,0.010123678436066227,0.010081460511872435
TNNI3K,0.011703504,0.13697866,0.9906621674573224,0.9999245596842732,0.0005984440454817474,0.0005488474204171241
KLHL4,0.011312379,-0.12946565,0.9909742200406376,0.9999245596842732,0.0009724715739078396,0.0009243746028077879
CYP1A1,0.0111294,0.19923739,0.9911202068565763,0.9999245596842732,0.00024935168561739476,0.00020220694436420359
OR1N2,0.01112906,0.20829836,0.9911204782078136,0.9999245596842732,0.00024935168561739476,0.00020220694436420359
PRSS55,0.010841497,2.6324508,0.9913499060433563,0.9999245596842732,7.480550568521843e-05,2.8886706337743372e-05
ACTL7A,0.010841497,2.4008389,0.9913499060433563,0.9999245596842732,7.480550568521843e-05,2.8886706337743372e-05
FAM156B,0.010841497,3.062102,0.9913499060433563,0.9999245596842732,7.480550568521843e-05,2.8886706337743372e-05
OR13C5,0.010841497,2.2989638,0.9913499060433563,0.9999245596842732,7.480550568521843e-05,2.8886706337743372e-05
AQP12B,0.010841157,1.5551934,0.9913501773954518,0.9999245596842732,7.480550568521843e-05,2.8886706337743372e-05
LCE5A,0.010841157,1.5650506,0.9913501773954518,0.9999245596842732,7.480550568521843e-05,2.8886706337743372e-05
GLRA1,0.010840817,1.2236116,0.9913504487475483,0.9999245596842732,7.480550568521843e-05,2.8886706337743372e-05
ZNF705A,0.010840477,-0.42706674,0.9913507200996459,0.9999245596842732,7.480550568521843e-05,2.8886706337743372e-05
LY6G6E,0.010840477,1.0419184,0.9913507200996459,0.9999245596842732,7.480550568521843e-05,2.8886706337743372e-05
AC008073.3,0.010207703,1.2043761,0.9918555723758531,0.9999245596842732,0.00027428685417913427,0.00023109365070194697
STK32A,0.010197841,0.35617834,0.9918634416394958,0.9999245596842732,0.00027428685417913427,0.00023109365070194697
DEFB103B,0.010188317,-0.33672896,0.9918710395499708,0.9999245596842732,0.00027428685417913427,0.00023109365070194697
CCDC163,0.009937997,0.21504813,0.9920707563161657,0.9999245596842732,0.009126271693596649,0.009099312496389162
KCNH7,0.009909428,2.4306133,0.9920935501093475,0.9999245596842732,9.974067424695791e-05,5.7773412675486743e-05
GCM2,0.009909428,1.2367927,0.9920935501093475,0.9999245596842732,9.974067424695791e-05,5.7773412675486743e-05
AC011195.3,0.009909088,1.6788052,0.9920938214640671,0.9999245596842732,9.974067424695791e-05,5.7773412675486743e-05
MFRP,0.009909088,1.6716697,0.9920938214640671,0.9999245596842732,9.974067424695791e-05,5.7773412675486743e-05
NPAS4,0.009908747,1.3068751,0.9920940928187877,0.9999245596842732,9.974067424695791e-05,5.7773412675486743e-05
VXN,0.009908407,0.83406067,0.9920943641735092,0.9999245596842732,9.974067424695791e-05,5.7773412675486743e-05
FGF5,0.009908407,0.92645526,0.9920943641735092,0.9999245596842732,9.974067424695791e-05,5.7773412675486743e-05
AC108941.2,0.009908067,1.1755027,0.9920946355282315,0.9999245596842732,9.974067424695791e-05,5.7773412675486743e-05
NLRP2B,0.009908067,0.72140723,0.9920946355282315,0.9999245596842732,9.974067424695791e-05,5.7773412675486743e-05
OBP2B,0.009908067,1.3815895,0.9920946355282315,0.9999245596842732,9.974067424695791e-05,5.7773412675486743e-05
TCAF2C,0.009908067,0.7647527,0.9920946355282315,0.9999245596842732,9.974067424695791e-05,5.7773412675486743e-05
LENEP,0.009908067,0.8712537,0.9920946355282315,0.9999245596842732,9.974067424695791e-05,5.7773412675486743e-05
NXPH2,0.009907727,0.15961011,0.9920949068829549,0.9999245596842732,9.974067424695791e-05,5.7773412675486743e-05
OR10H5,0.009907727,0.52723527,0.9920949068829549,0.9999245596842732,9.974067424695791e-05,5.7773412675486743e-05
FAM151A,0.009907727,0.3308641,0.9920949068829549,0.9999245596842732,9.974067424695791e-05,5.7773412675486743e-05
IGHV3-22,0.009907727,0.760438,0.9920949068829549,0.9999245596842732,9.974067424695791e-05,5.7773412675486743e-05
