Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Leukocyte Tethering Or Rolling (GO:0050901),1/17,0.0408593851672061,0.1250293374826218,0,0,25.95703125,83.00068948212059,SELL
GO_Biological_Process_2023,Epithelial Cell Differentiation (GO:0030855),2/132,0.0415538783891097,0.1250293374826218,0,0,6.488052373158756,20.636966139349056,KRT15;KRT13
GO_Biological_Process_2023,Negative Regulation Of Cellular Process (GO:0048523),4/537,0.0421299727335407,0.1250293374826218,0,0,3.2383573066499896,10.255864151591682,CDKN2D;RIPOR2;DUSP1;BNIPL
GO_Biological_Process_2023,Supramolecular Fiber Organization (GO:0097435),3/316,0.0422245120854266,0.1250293374826218,0,0,4.091818308098347,12.949599877800097,KRT15;KRT1;KRT13
GO_Biological_Process_2023,Protein Import Into Mitochondrial Matrix (GO:0030150),1/18,0.0432112724444188,0.1250293374826218,0,0,24.42892156862745,76.74721626832032,DNLZ
GO_Biological_Process_2023,Negative Regulation Of Lipid Catabolic Process (GO:0050995),1/18,0.0432112724444188,0.1250293374826218,0,0,24.42892156862745,76.74721626832032,HCAR2
GO_Biological_Process_2023,Regulation Of Establishment Or Maintenance Of Cell Polarity (GO:0032878),1/18,0.0432112724444188,0.1250293374826218,0,0,24.42892156862745,76.74721626832032,RIPOR2
GO_Biological_Process_2023,Positive Regulation Of Neutrophil Chemotaxis (GO:0090023),1/18,0.0432112724444188,0.1250293374826218,0,0,24.42892156862745,76.74721626832032,RIPOR2
GO_Biological_Process_2023,Neutrophil Activation (GO:0042119),1/18,0.0432112724444188,0.1250293374826218,0,0,24.42892156862745,76.74721626832032,CXCR2
GO_Biological_Process_2023,Autophagy Of Nucleus (GO:0044804),1/18,0.0432112724444188,0.1250293374826218,0,0,24.42892156862745,76.74721626832032,ATG9B
GO_Biological_Process_2023,Endothelial Cell Proliferation (GO:0001935),1/18,0.0432112724444188,0.1250293374826218,0,0,24.42892156862745,76.74721626832032,PROK2
GO_Biological_Process_2023,Protein Heterooligomerization (GO:0051291),1/19,0.0455575103218218,0.1271280718834925,0,0,23.07060185185185,71.26000869785321,KRT1
GO_Biological_Process_2023,Inositol Phosphate-Mediated Signaling (GO:0048016),1/19,0.0455575103218218,0.1271280718834925,0,0,23.07060185185185,71.26000869785321,EDN3
GO_Biological_Process_2023,Leukocyte Adhesion To Vascular Endothelial Cell (GO:0061756),1/19,0.0455575103218218,0.1271280718834925,0,0,23.07060185185185,71.26000869785321,SELL
GO_Biological_Process_2023,Regulation Of Smooth Muscle Contraction (GO:0006940),1/20,0.0478981120694178,0.1271280718834925,0,0,21.855263157894736,66.41113333547993,PROK2
GO_Biological_Process_2023,Negative Regulation Of Phosphate Metabolic Process (GO:0045936),1/20,0.0478981120694178,0.1271280718834925,0,0,21.855263157894736,66.41113333547993,CDKN2D
GO_Biological_Process_2023,Negative Regulation Of Reproductive Process (GO:2000242),1/20,0.0478981120694178,0.1271280718834925,0,0,21.855263157894736,66.41113333547993,DUSP1
GO_Biological_Process_2023,Positive Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050857),1/20,0.0478981120694178,0.1271280718834925,0,0,21.855263157894736,66.41113333547993,TRAT1
GO_Biological_Process_2023,Negative Regulation Of B Cell Activation (GO:0050869),1/20,0.0478981120694178,0.1271280718834925,0,0,21.855263157894736,66.41113333547993,MNDA
GO_Biological_Process_2023,Regulation Of Meiotic Cell Cycle (GO:0051445),1/20,0.0478981120694178,0.1271280718834925,0,0,21.855263157894736,66.41113333547993,DUSP1
GO_Biological_Process_2023,Sensory Perception Of Pain (GO:0019233),1/20,0.0478981120694178,0.1271280718834925,0,0,21.855263157894736,66.41113333547993,PROK2
GO_Biological_Process_2023,Regulation Of Phosphatase Activity (GO:0010921),1/20,0.0478981120694178,0.1271280718834925,0,0,21.855263157894736,66.41113333547993,PPP1R2C
GO_Biological_Process_2023,Regulation Of Cell Adhesion (GO:0030155),2/144,0.0485820538833046,0.1279810822448248,0,0,5.9361702127659575,17.953953207286375,RIPOR2;DUSP1
GO_Biological_Process_2023,Positive Regulation Of Granulocyte Chemotaxis (GO:0071624),1/21,0.0502330909367498,0.1313502303753531,0,0,20.761458333333334,62.09920952085082,RIPOR2
GO_Biological_Process_2023,Axon Guidance (GO:0007411),2/149,0.0516299300469031,0.1336195875500511,0,0,5.732812273845709,16.990070507344612,NELL2;ARHGEF40
GO_Biological_Process_2023,Cellular Response To Interferon-Beta (GO:0035458),1/22,0.0525624601312181,0.1336195875500511,0,0,19.771825396825395,58.24291595044674,MNDA
GO_Biological_Process_2023,Negative Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045744),1/22,0.0525624601312181,0.1336195875500511,0,0,19.771825396825395,58.24291595044674,RGS2
GO_Biological_Process_2023,Epithelium Development (GO:0060429),2/154,0.0547450484630088,0.1336195875500511,0,0,5.542833146696529,16.10230916268445,KRT15;KRT13
GO_Biological_Process_2023,Positive Regulation Of Neutrophil Migration (GO:1902624),1/23,0.0548862328463382,0.1336195875500511,0,0,18.87215909090909,54.77630455586824,RIPOR2
GO_Biological_Process_2023,Positive Regulation Of Oxidoreductase Activity (GO:0051353),1/23,0.0548862328463382,0.1336195875500511,0,0,18.87215909090909,54.77630455586824,EDN3
GO_Biological_Process_2023,Regulation Of Lipid Catabolic Process (GO:0050994),1/23,0.0548862328463382,0.1336195875500511,0,0,18.87215909090909,54.77630455586824,HCAR2
GO_Biological_Process_2023,Regulation Of T Cell Migration (GO:2000404),1/23,0.0548862328463382,0.1336195875500511,0,0,18.87215909090909,54.77630455586824,RIPOR2
GO_Biological_Process_2023,Axon Extension (GO:0048675),1/23,0.0548862328463382,0.1336195875500511,0,0,18.87215909090909,54.77630455586824,NELL2
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Hypertrophy (GO:0010611),1/23,0.0548862328463382,0.1336195875500511,0,0,18.87215909090909,54.77630455586824,RGS2
GO_Biological_Process_2023,Outflow Tract Septum Morphogenesis (GO:0003148),1/24,0.0572044222192574,0.1373684424720943,0,0,18.05072463768116,51.645362778983234,NELL2
GO_Biological_Process_2023,Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000116),1/24,0.0572044222192574,0.1373684424720943,0,0,18.05072463768116,51.645362778983234,PSMB9
GO_Biological_Process_2023,Peptide Hormone Secretion (GO:0030072),1/25,0.0595170414020208,0.1382204974665353,0,0,17.297743055555557,48.80545398159523,EDN3
GO_Biological_Process_2023,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230),1/25,0.0595170414020208,0.1382204974665353,0,0,17.297743055555557,48.80545398159523,CDKN2D
GO_Biological_Process_2023,Positive Regulation Of T Cell Migration (GO:2000406),1/25,0.0595170414020208,0.1382204974665353,0,0,17.297743055555557,48.80545398159523,CXCL13
GO_Biological_Process_2023,Regulation Of Monocyte Chemotaxis (GO:0090025),1/25,0.0595170414020208,0.1382204974665353,0,0,17.297743055555557,48.80545398159523,DUSP1
GO_Biological_Process_2023,Regulation Of Neutrophil Chemotaxis (GO:0090022),1/25,0.0595170414020208,0.1382204974665353,0,0,17.297743055555557,48.80545398159523,RIPOR2
GO_Biological_Process_2023,Protein Localization To Cell Surface (GO:0034394),1/26,0.061824103460221,0.1407994098158582,0,0,16.605,46.219385960868735,RIC3
GO_Biological_Process_2023,Negative Regulation Of Lipid Metabolic Process (GO:0045833),1/26,0.061824103460221,0.1407994098158582,0,0,16.605,46.219385960868735,HCAR2
GO_Biological_Process_2023,Positive Regulation Of Nuclear Division (GO:0051785),1/26,0.061824103460221,0.1407994098158582,0,0,16.605,46.219385960868735,EDN3
GO_Biological_Process_2023,Positive Regulation Of Immune System Process (GO:0002684),1/27,0.0641256214892022,0.1441805374884611,0,0,15.965544871794872,43.85593535873217,HCAR2
GO_Biological_Process_2023,Positive Regulation Of Filopodium Assembly (GO:0051491),1/27,0.0641256214892022,0.1441805374884611,0,0,15.965544871794872,43.85593535873217,RIPOR2
GO_Biological_Process_2023,Membrane Fusion (GO:0061025),1/28,0.0664216085125299,0.1457724186171527,0,0,15.373456790123456,41.68870773487514,GCA
GO_Biological_Process_2023,Regulation Of Sodium Ion Transmembrane Transport (GO:1902305),1/28,0.0664216085125299,0.1457724186171527,0,0,15.373456790123456,41.68870773487514,FXYD7
GO_Biological_Process_2023,Negative Regulation Of Signaling (GO:0023057),1/28,0.0664216085125299,0.1457724186171527,0,0,15.373456790123456,41.68870773487514,TRAT1
GO_Biological_Process_2023,Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742),2/172,0.0664854373862934,0.1457724186171527,0,0,4.951439299123905,13.422224705026672,JAML;SELL
GO_Biological_Process_2023,Peptidyl-Tyrosine Dephosphorylation (GO:0035335),1/29,0.0687120775442854,0.1488059102646182,0,0,14.823660714285714,39.695247728368734,DUSP1
GO_Biological_Process_2023,Response To Interferon-Beta (GO:0035456),1/29,0.0687120775442854,0.1488059102646182,0,0,14.823660714285714,39.695247728368734,MNDA
GO_Biological_Process_2023,Positive Regulation Of Cell Communication (GO:0010647),1/30,0.070997041562065,0.1509756365747527,0,0,14.311781609195402,37.85633785017516,EDN3
GO_Biological_Process_2023,Negative Regulation Of Blood Coagulation (GO:0030195),1/30,0.070997041562065,0.1509756365747527,0,0,14.311781609195402,37.85633785017516,KRT1
GO_Biological_Process_2023,Regulation Of Calcium-Mediated Signaling (GO:0050848),1/30,0.070997041562065,0.1509756365747527,0,0,14.311781609195402,37.85633785017516,TRAT1
GO_Biological_Process_2023,Regulation Of Protein Localization To Cell Surface (GO:2000008),1/31,0.0732765135248936,0.1521565251428673,0,0,13.834027777777775,36.15544100556018,RIC3
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Migration (GO:0002687),1/31,0.0732765135248936,0.1521565251428673,0,0,13.834027777777775,36.15544100556018,EDN3
GO_Biological_Process_2023,Leukocyte Cell-Cell Adhesion (GO:0007159),1/31,0.0732765135248936,0.1521565251428673,0,0,13.834027777777775,36.15544100556018,SELL
GO_Biological_Process_2023,Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238),1/31,0.0732765135248936,0.1521565251428673,0,0,13.834027777777775,36.15544100556018,LTB
GO_Biological_Process_2023,Protein Transmembrane Import Into Intracellular Organelle (GO:0044743),1/32,0.0755505063421219,0.1559609867764272,0,0,13.387096774193548,34.57825366469509,DNLZ
GO_Biological_Process_2023,Axonogenesis (GO:0007409),2/188,0.0775583563694129,0.15878681282155,0,0,4.521848547243194,11.561121601627695,NELL2;ARHGEF40
GO_Biological_Process_2023,Positive Regulation Of Interleukin-12 Production (GO:0032735),1/33,0.0778190329125443,0.15878681282155,0,0,12.968098958333334,33.112344965122624,LTB
GO_Biological_Process_2023,Regulation Of T Cell Receptor Signaling Pathway (GO:0050856),1/34,0.080082106093531,0.1597117709096974,0,0,12.57449494949495,31.746863166533927,TRAT1
GO_Biological_Process_2023,Negative Regulation Of Ras Protein Signal Transduction (GO:0046580),1/34,0.080082106093531,0.1597117709096974,0,0,12.57449494949495,31.746863166533927,RIPOR2
GO_Biological_Process_2023,Semaphorin-Plexin Signaling Pathway (GO:0071526),1/34,0.080082106093531,0.1597117709096974,0,0,12.57449494949495,31.746863166533927,NELL2
GO_Biological_Process_2023,Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043551),1/34,0.080082106093531,0.1597117709096974,0,0,12.57449494949495,31.746863166533927,PIK3IP1
GO_Biological_Process_2023,Positive Regulation Of Mitotic Nuclear Division (GO:0045840),1/35,0.0823397387131553,0.1605852362748278,0,0,12.204044117647058,30.47229528129729,EDN3
GO_Biological_Process_2023,Response To Nutrient Levels (GO:0031667),1/35,0.0823397387131553,0.1605852362748278,0,0,12.204044117647058,30.47229528129729,UTS2
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Contraction (GO:0055117),1/35,0.0823397387131553,0.1605852362748278,0,0,12.204044117647058,30.47229528129729,RGS2
GO_Biological_Process_2023,Endoderm Formation (GO:0001706),1/35,0.0823397387131553,0.1605852362748278,0,0,12.204044117647058,30.47229528129729,DUSP1
GO_Biological_Process_2023,Blood Vessel Diameter Maintenance (GO:0097746),1/36,0.0845919435999249,0.1630535793796534,0,0,11.854761904761904,29.2802690236398,EDN3
GO_Biological_Process_2023,Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000649),1/37,0.0868387334939797,0.1630535793796534,0,0,11.52488425925926,28.16338868908917,FXYD7
GO_Biological_Process_2023,Mitochondrion Disassembly (GO:0061726),1/37,0.0868387334939797,0.1630535793796534,0,0,11.52488425925926,28.16338868908917,ATG9B
GO_Biological_Process_2023,Negative Regulation Of Stress-Activated MAPK Cascade (GO:0032873),1/37,0.0868387334939797,0.1630535793796534,0,0,11.52488425925926,28.16338868908917,DUSP1
GO_Biological_Process_2023,Positive Regulation Of Signaling (GO:0023056),1/37,0.0868387334939797,0.1630535793796534,0,0,11.52488425925926,28.16338868908917,EDN3
GO_Biological_Process_2023,Regulation Of p38MAPK Cascade (GO:1900744),1/37,0.0868387334939797,0.1630535793796534,0,0,11.52488425925926,28.16338868908917,DUSP1
GO_Biological_Process_2023,Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666),1/37,0.0868387334939797,0.1630535793796534,0,0,11.52488425925926,28.16338868908917,PPP1R2C
GO_Biological_Process_2023,Calcium-Dependent Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0016339),1/38,0.0890801211766743,0.164462194509049,0,0,11.21283783783784,27.115098358704657,SELL
GO_Biological_Process_2023,Fatty Acid Transport (GO:0015908),1/38,0.0890801211766743,0.164462194509049,0,0,11.21283783783784,27.115098358704657,RBP7
GO_Biological_Process_2023,Positive Regulation Of Myoblast Differentiation (GO:0045663),1/38,0.0890801211766743,0.164462194509049,0,0,11.21283783783784,27.115098358704657,RIPOR2
GO_Biological_Process_2023,Regulation Of Angiogenesis (GO:0045765),2/205,0.0899110548503563,0.164462194509049,0,0,4.139608007546379,9.972044035699671,KRT1;CXCL13
GO_Biological_Process_2023,Negative Regulation Of Lymphocyte Proliferation (GO:0050672),1/39,0.0913161193308034,0.164462194509049,0,0,10.917214912280702,26.129567345484944,MNDA
GO_Biological_Process_2023,Negative Regulation Of Transport (GO:0051051),1/39,0.0913161193308034,0.164462194509049,0,0,10.917214912280702,26.129567345484944,TRAT1
GO_Biological_Process_2023,Retina Homeostasis (GO:0001895),1/39,0.0913161193308034,0.164462194509049,0,0,10.917214912280702,26.129567345484944,KRT1
GO_Biological_Process_2023,Neuron Projection Extension (GO:1990138),1/39,0.0913161193308034,0.164462194509049,0,0,10.917214912280702,26.129567345484944,NELL2
GO_Biological_Process_2023,Regulation Of Protein Dephosphorylation (GO:0035304),1/40,0.0935467406593446,0.1659396957424555,0,0,10.636752136752136,25.20159373503205,PPP1R2C
GO_Biological_Process_2023,Negative Regulation Of Protein Localization (GO:1903828),1/40,0.0935467406593446,0.1659396957424555,0,0,10.636752136752136,25.20159373503205,RIPOR2
GO_Biological_Process_2023,Negative Regulation Of Cell-Cell Adhesion (GO:0022408),1/40,0.0935467406593446,0.1659396957424555,0,0,10.636752136752136,25.20159373503205,MUC21
GO_Biological_Process_2023,Keratinocyte Differentiation (GO:0030216),1/42,0.0979919034498567,0.1721559323519295,0,0,10.116869918699187,23.50017789315131,SPRR1A
GO_Biological_Process_2023,Regulation Of Filopodium Assembly (GO:0051489),1/43,0.1002064701400459,0.1721559323519295,0,0,9.875496031746032,22.71880101878368,RIPOR2
GO_Biological_Process_2023,Skeletal System Morphogenesis (GO:0048705),1/43,0.1002064701400459,0.1721559323519295,0,0,9.875496031746032,22.71880101878368,ATG9B
GO_Biological_Process_2023,Regulation Of Cell-Cell Adhesion (GO:0022407),1/43,0.1002064701400459,0.1721559323519295,0,0,9.875496031746032,22.71880101878368,MUC21
GO_Biological_Process_2023,Lymphocyte Chemotaxis (GO:0048247),1/44,0.1024157104643206,0.1721559323519295,0,0,9.645348837209305,21.979002576799186,CXCL13
GO_Biological_Process_2023,Establishment Of Protein Localization To Mitochondrion (GO:0072655),1/44,0.1024157104643206,0.1721559323519295,0,0,9.645348837209305,21.979002576799186,DNLZ
GO_Biological_Process_2023,Negative Regulation Of Immune System Process (GO:0002683),1/44,0.1024157104643206,0.1721559323519295,0,0,9.645348837209305,21.979002576799186,TSC22D3
GO_Biological_Process_2023,Regulation Of Transport (GO:0051049),1/44,0.1024157104643206,0.1721559323519295,0,0,9.645348837209305,21.979002576799186,TRAT1
GO_Biological_Process_2023,Regulation Of B Cell Proliferation (GO:0030888),1/44,0.1024157104643206,0.1721559323519295,0,0,9.645348837209305,21.979002576799186,MNDA
GO_Biological_Process_2023,Positive Regulation Of Chemotaxis (GO:0050921),1/44,0.1024157104643206,0.1721559323519295,0,0,9.645348837209305,21.979002576799186,EDN3
GO_Biological_Process_2023,Bone Development (GO:0060348),1/44,0.1024157104643206,0.1721559323519295,0,0,9.645348837209305,21.979002576799186,ATG9B
GO_Biological_Process_2023,B Cell Receptor Signaling Pathway (GO:0050853),1/46,0.1068182621376764,0.1770274485192478,0,0,9.21574074074074,20.612168790008823,MNDA
GO_Biological_Process_2023,Positive Regulation Of Cell-Cell Adhesion (GO:0022409),1/46,0.1068182621376764,0.1770274485192478,0,0,9.21574074074074,20.612168790008823,CXCL13
GO_Biological_Process_2023,Intracellular Protein Transmembrane Transport (GO:0065002),1/46,0.1068182621376764,0.1770274485192478,0,0,9.21574074074074,20.612168790008823,DNLZ
GO_Biological_Process_2023,Negative Regulation Of Intracellular Signal Transduction (GO:1902532),2/231,0.1098264383699969,0.1811623025449015,0,0,3.664777478398216,8.09495836397464,PIK3IP1;DUSP1
GO_Biological_Process_2023,Negative Regulation Of T Cell Activation (GO:0050868),1/49,0.1133824545204342,0.1835963598427214,0,0,8.63845486111111,18.805817941718324,RIPOR2
GO_Biological_Process_2023,Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071),1/49,0.1133824545204342,0.1835963598427214,0,0,8.63845486111111,18.805817941718324,DUSP1
GO_Biological_Process_2023,Autophagy Of Mitochondrion (GO:0000422),1/49,0.1133824545204342,0.1835963598427214,0,0,8.63845486111111,18.805817941718324,ATG9B
GO_Biological_Process_2023,Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154),1/49,0.1133824545204342,0.1835963598427214,0,0,8.63845486111111,18.805817941718324,CDKN2D
GO_Biological_Process_2023,Regulation Of Interleukin-12 Production (GO:0032655),1/50,0.1155599990222406,0.1845822608816785,0,0,8.46173469387755,18.26013079359792,LTB
GO_Biological_Process_2023,Positive Regulation Of Cell Death (GO:0010942),1/50,0.1155599990222406,0.1845822608816785,0,0,8.46173469387755,18.26013079359792,ATG9B
GO_Biological_Process_2023,Blood Circulation (GO:0008015),1/50,0.1155599990222406,0.1845822608816785,0,0,8.46173469387755,18.26013079359792,EDN3
GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),4/766,0.1173490544910046,0.1863654862469466,0,0,2.238436862058909,4.796080223984151,CDKN2D;EDN3;CXCR2;BNIPL
GO_Biological_Process_2023,Sensory Perception (GO:0007600),1/51,0.117732304342972,0.1863654862469466,0,0,8.292083333333334,17.739600807203995,PROK2
GO_Biological_Process_2023,Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029),1/53,0.122061246826909,0.1915005339106617,0,0,7.972355769230769,16.76771645630506,CDKN2D
GO_Biological_Process_2023,Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117),1/53,0.122061246826909,0.1915005339106617,0,0,7.972355769230769,16.76771645630506,CDKN2D
GO_Biological_Process_2023,Epidermal Cell Differentiation (GO:0009913),1/54,0.1242179085729291,0.192319832132649,0,0,7.821540880503145,16.313528042717785,SPRR1A
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Chemotaxis (GO:0002690),1/54,0.1242179085729291,0.192319832132649,0,0,7.821540880503145,16.313528042717785,EDN3
GO_Biological_Process_2023,Regulation Of Myoblast Differentiation (GO:0045661),1/54,0.1242179085729291,0.192319832132649,0,0,7.821540880503145,16.313528042717785,RIPOR2
GO_Biological_Process_2023,Positive Regulation Of Interleukin-1 Beta Production (GO:0032731),1/57,0.1306568028722364,0.1998589232756871,0,0,7.401413690476191,15.06321813640217,MNDA
GO_Biological_Process_2023,Chemokine-Mediated Signaling Pathway (GO:0070098),1/57,0.1306568028722364,0.1998589232756871,0,0,7.401413690476191,15.06321813640217,CXCL13
GO_Biological_Process_2023,Cytokine-Mediated Signaling Pathway (GO:0019221),2/257,0.1307858676393306,0.1998589232756871,0,0,3.2867751355861494,6.685937903107104,CXCR2;CXCL13
GO_Biological_Process_2023,Response To Organic Cyclic Compound (GO:0014070),1/58,0.132792777972346,0.2020510802768886,0,0,7.271198830409356,14.68029904530939,CDKN2D
GO_Biological_Process_2023,Protein Targeting To Mitochondrion (GO:0006626),1/59,0.1349236118713764,0.2044121673416131,0,0,7.145474137931035,14.31271695339298,DNLZ
GO_Biological_Process_2023,Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236),1/60,0.1370493166479286,0.2049932575284695,0,0,7.0240112994350286,13.95962150005924,LTB
GO_Biological_Process_2023,Response To Light Stimulus (GO:0009416),1/60,0.1370493166479286,0.2049932575284695,0,0,7.0240112994350286,13.95962150005924,CDKN2D
GO_Biological_Process_2023,Response To Retinoic Acid (GO:0032526),1/60,0.1370493166479286,0.2049932575284695,0,0,7.0240112994350286,13.95962150005924,CDKN2D
GO_Biological_Process_2023,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243),1/61,0.1391699044024069,0.206415866613654,0,0,6.906597222222223,13.620222449856575,CDKN2D
GO_Biological_Process_2023,Autophagosome Organization (GO:1905037),1/61,0.1391699044024069,0.206415866613654,0,0,6.906597222222223,13.620222449856575,ATG9B
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235),1/62,0.1412853871962421,0.2086767434321066,0,0,6.793032786885246,13.293784547448324,LTB
GO_Biological_Process_2023,Chemical Synaptic Transmission (GO:0007268),2/273,0.1441159234112104,0.2119705040173219,0,0,3.0902096255005103,5.986160267258377,RIC3;UTS2
GO_Biological_Process_2023,Positive Regulation Of Interleukin-1 Production (GO:0032732),1/64,0.145501086009976,0.2131198479731183,0,0,6.576719576719577,12.677098721780732,MNDA
GO_Biological_Process_2023,Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),1/65,0.1476013260006852,0.2144167410627237,0,0,6.4736328125,12.385615722311575,CXCL13
GO_Biological_Process_2023,Autophagosome Assembly (GO:0000045),1/65,0.1476013260006852,0.2144167410627237,0,0,6.4736328125,12.385615722311575,ATG9B
GO_Biological_Process_2023,Positive Regulation Of Cell Differentiation (GO:0045597),2/283,0.1525905328542739,0.2207559758096668,0,0,2.978723404255319,5.599991662610069,RIPOR2;EDN3
GO_Biological_Process_2023,Skin Development (GO:0043588),1/68,0.1538717517089819,0.2217009320541658,0,0,6.182835820895522,11.572016896560733,SPRR1A
GO_Biological_Process_2023,Regulation Of Endopeptidase Activity (GO:0052548),1/69,0.1559518351617717,0.2228785336522486,0,0,6.091605392156863,11.319470289022188,PSMB9
GO_Biological_Process_2023,Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412),1/69,0.1559518351617717,0.2228785336522486,0,0,6.091605392156863,11.319470289022188,FXYD7
GO_Biological_Process_2023,Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277),1/70,0.1580269091413692,0.2249334634149327,0,0,6.003019323671498,11.075510318438736,RGS2
GO_Biological_Process_2023,Second-Messenger-Mediated Signaling (GO:0019932),1/72,0.1621620759393262,0.2282300546103997,0,0,5.833333333333333,10.611760688222162,EDN3
GO_Biological_Process_2023,Negative Regulation Of Catabolic Process (GO:0009895),1/72,0.1621620759393262,0.2282300546103997,0,0,5.833333333333333,10.611760688222162,HCAR2
GO_Biological_Process_2023,Protein Tetramerization (GO:0051262),1/73,0.1642221922692394,0.2282300546103997,0,0,5.752025462962963,10.391234958525118,KRT1
GO_Biological_Process_2023,Monocarboxylic Acid Transport (GO:0015718),1/73,0.1642221922692394,0.2282300546103997,0,0,5.752025462962963,10.391234958525118,RBP7
GO_Biological_Process_2023,Regulation Of Rho Protein Signal Transduction (GO:0035023),1/73,0.1642221922692394,0.2282300546103997,0,0,5.752025462962963,10.391234958525118,RIPOR2
GO_Biological_Process_2023,Positive Regulation Of Secretion By Cell (GO:1903532),1/73,0.1642221922692394,0.2282300546103997,0,0,5.752025462962963,10.391234958525118,EDN3
GO_Biological_Process_2023,Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806),1/74,0.1662773462428849,0.2301800126421112,0,0,5.6729452054794525,10.17782035237302,CDKN2D
GO_Biological_Process_2023,Negative Regulation Of Phosphorylation (GO:0042326),1/75,0.1683275495268852,0.2321079100898065,0,0,5.596002252252252,9.97120022915206,CDKN2D
GO_Biological_Process_2023,Positive Regulation Of Protein Secretion (GO:0050714),1/76,0.1703728138367953,0.2340140205618239,0,0,5.521111111111111,9.771075944218463,HCAR2
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Proliferation (GO:0001938),1/77,0.1724131507719458,0.2358986132654917,0,0,5.448190789473684,9.57716561300858,NELL2
GO_Biological_Process_2023,Proteolysis Involved In Protein Catabolic Process (GO:0051603),1/78,0.1744485719970262,0.2368474842882703,0,0,5.377164502164503,9.389202964039915,RPS27AP5
GO_Biological_Process_2023,Cellular Response To Nutrient Levels (GO:0031669),1/78,0.1744485719970262,0.2368474842882703,0,0,5.377164502164503,9.389202964039915,UTS2
GO_Biological_Process_2023,Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079),1/79,0.1764790891137693,0.238686277613642,0,0,5.307959401709402,9.20693629318639,CDKN2D
GO_Biological_Process_2023,Wound Healing (GO:0042060),1/80,0.1785047136614883,0.2405044424523106,0,0,5.2405063291139244,9.030127496356862,JAML
GO_Biological_Process_2023,Regulation Of Phosphorylation (GO:0042325),1/82,0.1825413312312226,0.245007946481451,0,0,5.11059670781893,8.691993815929068,CDKN2D
GO_Biological_Process_2023,Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200),1/83,0.1845523472379876,0.2467688582386728,0,0,5.048018292682927,8.530253028046035,CXCR2
GO_Biological_Process_2023,Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281),1/84,0.1865585167269207,0.2474409942017286,0,0,4.986947791164659,8.373136839084948,CDKN2D
GO_Biological_Process_2023,Regulation Of Interleukin-1 Beta Production (GO:0032651),1/84,0.1865585167269207,0.2474409942017286,0,0,4.986947791164659,8.373136839084948,MNDA
GO_Biological_Process_2023,Positive Regulation Of Protein Localization (GO:1903829),1/85,0.1885598511055665,0.2474409942017286,0,0,4.927331349206349,8.220463046913004,RIC3
GO_Biological_Process_2023,Negative Regulation Of Cell Cycle (GO:0045786),1/85,0.1885598511055665,0.2474409942017286,0,0,4.927331349206349,8.220463046913004,DUSP1
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Migration (GO:0010595),1/85,0.1885598511055665,0.2474409942017286,0,0,4.927331349206349,8.220463046913004,NELL2
GO_Biological_Process_2023,Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990),1/86,0.190556361783656,0.2491347989245577,0,0,4.869117647058824,8.072058613293224,CDKN2D
GO_Biological_Process_2023,Regulation Of Endothelial Cell Migration (GO:0010594),1/88,0.1945349576029131,0.2524663236537806,0,0,4.756704980842912,7.78740817211223,NELL2
