Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Maturity onset diabetes of the young,8/26,6.380686729289674e-05,0.0176106953728395,0,0,7.4605718808746415,72.06651119641381,HNF4A;HNF4G;HNF1B;PAX6;HNF1A;MNX1;FOXA3;FOXA2
KEGG_2021_Human,Fanconi anemia pathway,11/54,0.0001824011980038093,0.0251713653245256,0,0,4.299958471760798,37.01964069392259,FANCI;RMI2;BRIP1;RAD51;FANCD2;FANCA;SLX1A;FANCC;BRCA1;FANCB;BRCA2
KEGG_2021_Human,Homologous recombination,8/41,0.0018346319965648,0.1687861436839669,0,0,4.066164764294773,25.62054377294483,BRIP1;RAD51;XRCC2;XRCC3;RAD54L;BRCA1;BRCA2;RAD54B
KEGG_2021_Human,Histidine metabolism,5/22,0.0067352679442558,0.464733488153652,0,0,4.924250339567443,24.62321000353989,ALDH3A1;AOC1;ALDH3B1;CARNS1;ASPA
KEGG_2021_Human,Nitrogen metabolism,4/17,0.0133919094457517,0.5744703232497385,0,0,5.14804450208177,22.204054047509874,CA12;CPS1;CA9;CA13
KEGG_2021_Human,Retinol metabolism,9/68,0.014011971469012,0.5744703232497385,0,0,2.557328015952144,10.91427500819292,CYP2W1;ALDH1A2;UGT2B15;AOX1;RDH5;BCO1;CYP2C18;CYP3A5;UGT2B7
KEGG_2021_Human,Mucin type O-glycan biosynthesis,6/36,0.0146320026237088,0.5744703232497385,0,0,3.3491555555555554,14.14865563887437,GALNT12;GALNT7;GALNT14;ST6GALNAC1;B3GNT3;GCNT3
KEGG_2021_Human,"Alanine, aspartate and glutamate metabolism",6/37,0.0166513137173837,0.5744703232497385,0,0,3.24094623655914,13.272537461027053,CPS1;GLS2;GPT;RIMKLA;ASPA;ASRGL1
KEGG_2021_Human,ECM-receptor interaction,10/88,0.0266282550802365,0.7321853685523618,0,0,2.149065623641895,7.792044327305017,FRAS1;ITGA3;COL4A4;ITGA2B;COL6A1;ITGA7;ITGB6;COL9A2;NPNT;FREM2
KEGG_2021_Human,Metabolism of xenobiotics by cytochrome P450,9/76,0.0272268091157135,0.7321853685523618,0,0,2.2510176390773404,8.111661730653843,ALDH3A1;AKR7A3;GSTO2;ALDH3B1;UGT2B15;DHDH;CYP3A5;GSTT2B;UGT2B7
KEGG_2021_Human,Axon guidance,17/182,0.0291813009205651,0.7321853685523618,0,0,1.729873238670366,6.113764973555681,ROBO2;ROBO3;SEMA6A;UNC5A;SEMA3D;SEMA3A;PRKCA;SEMA3E;SEMA4G;NFATC4;SHH;ABLIM1;EFNA2;BMPR1B;SRGAP1;NEO1;NGEF
KEGG_2021_Human,Drug metabolism,11/108,0.0418313176162613,0.9621203051740104,0,0,1.9006995581737849,6.0330294645424924,ALDH3A1;GSTO2;ALDH3B1;UGT2B15;NME2;AOX1;TK1;GSTT2B;CYP3A5;FMO5;UGT2B7
KEGG_2021_Human,Folate biosynthesis,4/26,0.0563819627694134,0.999995519875702,0,0,3.0405743324997982,8.74349373524125,DHFR;MOCOS;AKR1C3;ALPG
KEGG_2021_Human,Circadian rhythm,4/31,0.0953811720441318,0.999995519875702,0,0,2.4768477439284893,5.820280308693369,PRKAA2;TPTEP2-CSNK1E;RORC;NPAS2
KEGG_2021_Human,Tight junction,14/169,0.0981731406933439,0.999995519875702,0,0,1.5132468882663817,3.5122802533691764,MAGI1;PRKAA2;CACNA1D;GATA4;CGN;AMOT;EPB41L4B;CLDN10;OCLN;CLDN3;BVES;CFTR;CGNL1;TJP3
KEGG_2021_Human,ABC transporters,5/45,0.1087503759884768,0.999995519875702,0,0,2.090253108348135,4.6376448884872845,ABCC3;ABCA10;ABCA3;ABCC6;CFTR
KEGG_2021_Human,Melanogenesis,9/101,0.1176635222793722,0.999995519875702,0,0,1.637148337595908,3.503376676427243,WNT10A;KITLG;FZD5;CREB3L1;FZD8;WNT7A;PRKCA;CALML4;ADCY6
KEGG_2021_Human,Mineral absorption,6/60,0.1222857403723019,0.999995519875702,0,0,1.858271604938272,3.904962359280021,ATP7B;MT1M;SLC40A1;MT1G;MT1H;STEAP2
KEGG_2021_Human,Pentose and glucuronate interconversions,4/34,0.1234846493707948,0.999995519875702,0,0,2.228808044957113,4.661860553756841,UGT2B15;DHDH;XYLB;UGT2B7
KEGG_2021_Human,Arginine biosynthesis,3/22,0.1250520555955186,0.999995519875702,0,0,2.6385778275475924,5.485669752372532,CPS1;GLS2;GPT
KEGG_2021_Human,Steroid hormone biosynthesis,6/61,0.129550861391303,0.999995519875702,0,0,1.824387878787879,3.7284681633464105,HSD11B2;UGT2B15;HSD17B2;AKR1C3;CYP3A5;UGT2B7
KEGG_2021_Human,Nicotinate and nicotinamide metabolism,4/35,0.1335521006059447,0.999995519875702,0,0,2.156796519449294,4.342199948000257,NT5E;AOX1;ENPP1;NMNAT2
KEGG_2021_Human,Calcium signaling pathway,18/240,0.1358930833445065,0.999995519875702,0,0,1.358417716908283,2.711248063831103,MCOLN3;PTGER1;CHRNA7;TNNC2;PRKCA;CACNA1D;CALML4;MST1R;GRIN2D;ERBB3;ERBB4;PDGFC;ITPKA;FGF18;PLCE1;PLCD3;FGFR4;MCU
KEGG_2021_Human,Hypertrophic cardiomyopathy,8/90,0.1363171420787127,0.999995519875702,0,0,1.6321264904545751,3.2524546337924627,PRKAA2;ITGA3;ITGA2B;ITGA7;CACNA1D;TNNI3;ITGB6;CACNG4
KEGG_2021_Human,Mannose type O-glycan biosynthesis,3/23,0.1380913810920472,0.999995519875702,0,0,2.5065159574468083,4.962499628648418,B3GAT1;LARGE1;FUT4
KEGG_2021_Human,Rap1 signaling pathway,16/210,0.1391134771847635,0.999995519875702,0,0,1.3813508390735518,2.724666592068522,MAGI1;ITGA2B;PRKCA;CALML4;ADCY6;RAP1GAP;VAV2;KITLG;EFNA2;CNR1;PDGFC;FGF18;PLCE1;TLN2;FGFR4;MAP2K6
KEGG_2021_Human,DNA replication,4/36,0.1439418032739927,0.999995519875702,0,0,2.0892857142857144,4.049759035498474,RFC3;MCM4;DNA2;POLE
KEGG_2021_Human,Starch and sucrose metabolism,4/36,0.1439418032739927,0.999995519875702,0,0,2.0892857142857144,4.049759035498474,AMY2B;TREH;HKDC1;ENPP1
KEGG_2021_Human,Tyrosine metabolism,4/36,0.1439418032739927,0.999995519875702,0,0,2.0892857142857144,4.049759035498474,ALDH3A1;HGD;ALDH3B1;AOX1
KEGG_2021_Human,Arrhythmogenic right ventricular cardiomyopathy,7/77,0.1444373015633164,0.999995519875702,0,0,1.672508896797153,3.2361537961393227,ITGA3;ITGA2B;ITGA7;DSG2;CACNA1D;ITGB6;CACNG4
KEGG_2021_Human,Cellular senescence,12/156,0.1732539119400414,0.999995519875702,0,0,1.3944742329460829,2.444509232589517,CDKN2A;CHEK1;E2F1;CACNA1D;GATA4;MYBL2;CALML4;LIN9;FOXM1;MCU;MAP2K6;NFATC4
KEGG_2021_Human,Dilated cardiomyopathy,8/96,0.1757041987728464,0.999995519875702,0,0,1.520359426859872,2.643834174303552,ITGA3;ITGA2B;ITGA7;CACNA1D;TNNI3;ITGB6;ADCY6;CACNG4
KEGG_2021_Human,Endocrine and other factor-regulated calcium reabsorption,5/53,0.1790002909560505,0.999995519875702,0,0,1.7411375074008288,2.995396986139333,KLK1;PRKCA;ESR1;DNM1;ADCY6
KEGG_2021_Human,Signaling pathways regulating pluripotency of stem cells,11/143,0.1863507178455187,0.999995519875702,0,0,1.3941220238095238,2.3422989877229057,WNT10A;LEFTY1;MEIS1;FZD5;FZD8;WNT7A;PAX6;OTX1;BMPR1B;FGFR4;POU5F1
KEGG_2021_Human,Amphetamine addiction,6/69,0.1944529606144338,0.999995519875702,0,0,1.592042328042328,2.607072783639768,CREB3L1;PPP1R1B;PRKCA;CACNA1D;CALML4;GRIN2D
KEGG_2021_Human,Purine metabolism,10/129,0.1944705795806987,0.999995519875702,0,0,1.40555776280182,2.301564839074059,NT5E;ENTPD2;GDA;NPR1;NME2;ENPP1;ENTPD8;AK7;PDE9A;ADCY6
KEGG_2021_Human,Chemical carcinogenesis,17/239,0.196589727849596,0.999995519875702,0,0,1.2817984052274896,2.0850198429361613,GSTO2;CHRNA7;UGT2B15;EPHX4;EPHX3;PRKCA;CACNA1D;CYP2C18;ESR1;CYP3A5;ADCY6;DLL3;CREB3L1;FGF18;E2F1;GSTT2B;UGT2B7
KEGG_2021_Human,Regulation of lipolysis in adipocytes,5/55,0.1987383735978637,0.999995519875702,0,0,1.6713143872113676,2.7004530035813974,LIPE;NPR1;PRKG1;MGLL;ADCY6
KEGG_2021_Human,Thiamine metabolism,2/15,0.206867119876151,0.999995519875702,0,0,2.569462424201131,4.04864701906468,ALPG;AK7
KEGG_2021_Human,Pyrimidine metabolism,5/56,0.2088752581636875,0.999995519875702,0,0,1.63845644829868,2.565852382161296,NT5E;NME2;ENPP1;ENTPD8;TK1
KEGG_2021_Human,Breast cancer,11/147,0.2103133005342649,0.999995519875702,0,0,1.352829569327731,2.109273628898652,WNT10A;FZD5;FGF18;LRP5;E2F1;FZD8;WNT7A;BRCA1;BRCA2;ESR1;DLL3
KEGG_2021_Human,Protein digestion and absorption,8/103,0.2271584576820064,0.999995519875702,0,0,1.407808032994329,2.0865227788864105,DPP4;SLC15A1;COL27A1;COL4A4;COL6A1;SLC3A1;COL9A2;PRSS3
KEGG_2021_Human,Inositol phosphate metabolism,6/73,0.2307332291975129,0.999995519875702,0,0,1.4966766169154229,2.1948659133402395,ISYNA1;ITPKA;PLCE1;PIP5K1B;PLCH1;PLCD3
KEGG_2021_Human,beta-Alanine metabolism,3/30,0.2393264152282248,0.999995519875702,0,0,1.8559889676910957,2.653928559823372,ALDH3A1;ALDH3B1;CARNS1
KEGG_2021_Human,Glycosphingolipid biosynthesis,4/45,0.248933618884091,0.999995519875702,0,0,1.6298829181725714,2.266464674123493,FUT6;B3GNT3;B3GALT5;FUT4
KEGG_2021_Human,Phenylalanine metabolism,2/17,0.2494824909653603,0.999995519875702,0,0,2.226631237082964,3.0913803125959864,ALDH3A1;ALDH3B1
KEGG_2021_Human,D-Glutamine and D-glutamate metabolism,1/5,0.2525507983388458,0.999995519875702,0,0,4.173672566371682,5.743569739590676,GLS2
KEGG_2021_Human,"Neomycin, kanamycin and gentamicin biosynthesis",1/5,0.2525507983388458,0.999995519875702,0,0,4.173672566371682,5.743569739590676,HKDC1
KEGG_2021_Human,Salivary secretion,7/93,0.2729247537795993,0.999995519875702,0,0,1.3601857982289167,1.76628171258961,AMY2B;PRKCA;AQP5;CALML4;MUC5B;PRKG1;ADCY6
KEGG_2021_Human,Basal cell carcinoma,5/63,0.2837623521730317,0.999995519875702,0,0,1.4401757824462549,1.8140715968801044,SHH;WNT10A;FZD5;FZD8;WNT7A
KEGG_2021_Human,Vitamin B6 metabolism,1/6,0.2948295607430783,0.999995519875702,0,0,3.3387610619469026,4.077822031625473,AOX1
KEGG_2021_Human,Sphingolipid metabolism,4/49,0.2999557156087426,0.999995519875702,0,0,1.4846889480429852,1.7877442943252777,SMPD3;UGT8;GAL3ST1;DEGS2
KEGG_2021_Human,Circadian entrainment,7/97,0.3090059357907983,0.999995519875702,0,0,1.2994563068406484,1.5260747199518077,GNG4;PRKCA;CACNA1D;CALML4;PRKG1;ADCY6;GRIN2D
KEGG_2021_Human,One carbon pool by folate,2/20,0.3136376745717842,0.999995519875702,0,0,1.855230784371617,2.151171377324242,DHFR;AMT
KEGG_2021_Human,Glutamatergic synapse,8/114,0.3167790066436053,0.999995519875702,0,0,1.260975486819335,1.4495554908027777,HOMER2;GLS2;GNG4;PRKCA;CACNA1D;SHANK2;ADCY6;GRIN2D
KEGG_2021_Human,Aldosterone synthesis and secretion,7/98,0.3181718342820105,0.999995519875702,0,0,1.2851081303038598,1.4716591592514578,LIPE;NPR1;CREB3L1;PRKCA;CACNA1D;CALML4;ADCY6
KEGG_2021_Human,Pantothenate and CoA biosynthesis,2/21,0.3348112401934415,0.999995519875702,0,0,1.7574938231317887,1.923029298226786,VNN1;ENPP1
KEGG_2021_Human,Aldosterone-regulated sodium reabsorption,3/37,0.3489746283536341,0.999995519875702,0,0,1.4733260325406758,1.551052905502524,HSD11B2;PRKCA;NR3C2
KEGG_2021_Human,Hepatocellular carcinoma,11/168,0.3525618428290165,0.999995519875702,0,0,1.1705641492265697,1.220347342877207,NQO1;WNT10A;FZD5;GSTO2;CDKN2A;LRP5;E2F1;FZD8;WNT7A;PRKCA;GSTT2B
KEGG_2021_Human,PI3K-Akt signaling pathway,22/354,0.3545940609783254,0.999995519875702,0,0,1.1076243658131173,1.1483645998374843,MAGI1;PRKAA2;PKN3;ITGA3;ITGA2B;PRKCA;BRCA1;KITLG;EFNA2;ERBB3;ERBB4;GNG4;CREB3L1;COL4A4;MYB;PDGFC;FGF18;COL6A1;ITGA7;COL9A2;ITGB6;FGFR4
KEGG_2021_Human,Pancreatic secretion,7/102,0.3552403400824657,0.999995519875702,0,0,1.2307360929012925,1.273763493468215,AMY2B;PLA2G10;PRKCA;PRSS3;SLC4A4;CFTR;ADCY6
KEGG_2021_Human,Riboflavin metabolism,1/8,0.3723536173239217,0.999995519875702,0,0,2.3845764854614413,2.35575003668214,ENPP1
KEGG_2021_Human,Proteoglycans in cancer,13/205,0.3758861415148465,0.999995519875702,0,0,1.1311167635658914,1.1067626846499232,WNT10A;FZD5;IHH;FZD8;WNT7A;PRKCA;ANK1;ESR1;VAV2;SHH;ERBB3;ERBB4;PLCE1
KEGG_2021_Human,Mismatch repair,2/23,0.3765200810584617,0.999995519875702,0,0,1.5899447467206549,1.5530324257480517,RFC3;EXO1
KEGG_2021_Human,Proximal tubule bicarbonate reclamation,2/23,0.3765200810584617,0.999995519875702,0,0,1.5899447467206549,1.5530324257480517,GLS2;SLC4A4
KEGG_2021_Human,GABAergic synapse,6/89,0.3899312834200376,0.999995519875702,0,0,1.2071325301204818,1.1368590101988785,GABRP;GLS2;GNG4;PRKCA;CACNA1D;ADCY6
KEGG_2021_Human,Hedgehog signaling pathway,4/56,0.3911552785460144,0.999995519875702,0,0,1.2843491911814893,1.205555223681001,SHH;TPTEP2-CSNK1E;IHH;CDON
KEGG_2021_Human,"Glycine, serine and threonine metabolism",3/40,0.3959088268662617,0.999995519875702,0,0,1.35365152386429,1.2542546920411235,GATM;CHDH;AMT
KEGG_2021_Human,Nicotine addiction,3/40,0.3959088268662617,0.999995519875702,0,0,1.35365152386429,1.2542546920411235,GABRP;CHRNA7;GRIN2D
KEGG_2021_Human,Bile secretion,6/90,0.4001662015728799,0.999995519875702,0,0,1.1926984126984126,1.0923630335234813,ABCC3;UGT2B15;SLC4A4;CFTR;UGT2B7;ADCY6
KEGG_2021_Human,Glutathione metabolism,4/57,0.4041348754124488,0.999995519875702,0,0,1.2600492206726823,1.141612918703812,GGT6;GSTO2;OPLAH;GSTT2B
KEGG_2021_Human,Bladder cancer,3/41,0.4113679080273651,0.999995519875702,0,0,1.3179591265397537,1.1707000100582898,CDKN2A;DAPK1;E2F1
KEGG_2021_Human,Thyroid hormone synthesis,5/75,0.4195826537207714,0.999995519875702,0,0,1.1925272773407765,1.0357036716729189,PAX8;CREB3L1;DUOXA2;PRKCA;ADCY6
KEGG_2021_Human,IL-17 signaling pathway,6/94,0.4409377807262238,0.999995519875702,0,0,1.1382424242424245,0.9320515167704946,IL17RE;MUC5B;MAPK15;CXCL5;IL17RB;MUC5AC
KEGG_2021_Human,Sulfur metabolism,1/10,0.4413616275824871,0.999995519875702,0,0,1.8544739429695185,1.5167570328351194,SELENBP1
KEGG_2021_Human,Fat digestion and absorption,3/43,0.4418913574076249,0.999995519875702,0,0,1.2519281914893616,1.022438768116613,MOGAT2;NPC1L1;PLA2G10
KEGG_2021_Human,Hippo signaling pathway,10/163,0.4421390549071439,0.999995519875702,0,0,1.0912292362678049,0.8905858359771984,WNT10A;FZD5;WWC1;RASSF6;TPTEP2-CSNK1E;FZD8;BMP8B;WNT7A;BMPR1B;AMOT
KEGG_2021_Human,Long-term depression,4/60,0.4427068087407437,0.999995519875702,0,0,1.1923564456838636,0.9715887396157086,GNAZ;GRID2;PRKCA;PRKG1
KEGG_2021_Human,cAMP signaling pathway,13/216,0.4493763030958562,0.999995519875702,0,0,1.0691946385611182,0.8552430719581603,SUCNR1;NPR1;CACNA1D;CALML4;ADCY6;GRIN2D;VAV2;LIPE;CREB3L1;PPP1R1B;PLCE1;TNNI3;CFTR
KEGG_2021_Human,Wnt signaling pathway,10/166,0.4651248497634875,0.999995519875702,0,0,1.0700725085203229,0.8190863759945843,WNT10A;FZD5;TPTEP2-CSNK1E;LRP5;FZD8;WNT7A;PRKCA;LGR6;LGR4;NFATC4
KEGG_2021_Human,Focal adhesion,12/201,0.4658448205141516,0.999995519875702,0,0,1.0599032582946792,0.8096629644628176,ITGA3;COL4A4;PDGFC;ITGA2B;COL6A1;ITGA7;PRKCA;PIP5K1B;TLN2;COL9A2;ITGB6;VAV2
KEGG_2021_Human,Gastric cancer,9/149,0.4685849126276828,0.999995519875702,0,0,1.0730901451489687,0.8134430539269751,WNT10A;SHH;FZD5;FGF18;LRP5;E2F1;FZD8;WNT7A;CDH17
KEGG_2021_Human,Phosphatidylinositol signaling system,6/97,0.4711650283019087,0.999995519875702,0,0,1.1005421245421243,0.8282095286771196,ITPKA;PLCE1;PRKCA;PIP5K1B;CALML4;PLCD3
KEGG_2021_Human,Taurine and hypotaurine metabolism,1/11,0.4729683683529155,0.999995519875702,0,0,1.6689380530973452,1.2495785932269945,GGT6
KEGG_2021_Human,Ubiquinone and other terpenoid-quinone biosynthesis,1/11,0.4729683683529155,0.999995519875702,0,0,1.6689380530973452,1.2495785932269945,NQO1
KEGG_2021_Human,Choline metabolism in cancer,6/98,0.481142841277543,0.999995519875702,0,0,1.0885217391304347,0.7963528008834743,SLC22A3;SLC44A3;SLC44A4;PDGFC;PRKCA;PIP5K1B
KEGG_2021_Human,Carbohydrate digestion and absorption,3/47,0.5009150254672267,0.999995519875702,0,0,1.1378747582205029,0.7866342148252589,AMY2B;HKDC1;CACNA1D
KEGG_2021_Human,Other types of O-glycan biosynthesis,3/47,0.5009150254672267,0.999995519875702,0,0,1.1378747582205029,0.7866342148252589,GALNT12;GALNT7;GALNT14
KEGG_2021_Human,mTOR signaling pathway,9/154,0.5085427475918608,0.999995519875702,0,0,1.0358104370274757,0.7004212333813865,WNT10A;DEPTOR;PRKAA2;FZD5;LRP5;FZD8;WNT7A;PRKCA;ATP6V1C2
KEGG_2021_Human,Ascorbate and aldarate metabolism,2/30,0.5121268226966316,0.999995519875702,0,0,1.1920156902442112,0.7976766166153467,UGT2B15;UGT2B7
KEGG_2021_Human,Cushing syndrome,9/155,0.5164302513999554,0.999995519875702,0,0,1.0286609039630796,0.6797545968033244,WNT10A;FZD5;CDKN2A;CREB3L1;E2F1;FZD8;WNT7A;CACNA1D;ADCY6
KEGG_2021_Human,AMPK signaling pathway,7/120,0.5217969385299617,0.999995519875702,0,0,1.033697603376059,0.672396281746171,LIPE;PRKAA2;CREB3L1;HNF4A;CPT1B;ACACB;CFTR
KEGG_2021_Human,Glycolysis / Gluconeogenesis,4/67,0.5292053526695251,0.999995519875702,0,0,1.0594780355206264,0.6742292889839477,LDHC;ALDH3A1;HKDC1;ALDH3B1
KEGG_2021_Human,Cocaine addiction,3/49,0.5292079147100939,0.999995519875702,0,0,1.088286308973173,0.6925569928140005,CREB3L1;PPP1R1B;GRIN2D
KEGG_2021_Human,Ether lipid metabolism,3/49,0.5292079147100939,0.999995519875702,0,0,1.088286308973173,0.6925569928140005,UGT8;GAL3ST1;PLA2G10
KEGG_2021_Human,Fluid shear stress and atherosclerosis,8/139,0.5313674542632495,0.999995519875702,0,0,1.0189718107849068,0.6442973970829682,NQO1;PRKAA2;GSTO2;ITGA2B;CALML4;BMPR1B;GSTT2B;MAP2K6
KEGG_2021_Human,Insulin secretion,5/86,0.5400577001006535,0.999995519875702,0,0,1.0299760980637238,0.634546946398653,RIMS2;CREB3L1;PRKCA;CACNA1D;ADCY6
KEGG_2021_Human,Arginine and proline metabolism,3/50,0.5430136916722871,0.999995519875702,0,0,1.0650746944318696,0.6503567028620989,AOC1;GATM;CARNS1
KEGG_2021_Human,Vibrio cholerae infection,3/50,0.5430136916722871,0.999995519875702,0,0,1.0650746944318696,0.6503567028620989,PRKCA;CFTR;ATP6V1C2
KEGG_2021_Human,Renin secretion,4/69,0.5527060238942362,0.999995519875702,0,0,1.0267695037881372,0.6088014368500226,NPR1;CACNA1D;CALML4;ADCY6
KEGG_2021_Human,Ovarian steroidogenesis,3/51,0.5565815867629047,0.999995519875702,0,0,1.0428302304964538,0.6110375220902924,HSD17B2;AKR1C3;ADCY6
KEGG_2021_Human,Cell cycle,7/124,0.5569567381065572,0.999995519875702,0,0,0.9981445995680872,0.5841818055740897,ORC1;CDKN2A;CHEK1;E2F1;MCM4;CDC7;SMC1B
KEGG_2021_Human,Glucagon signaling pathway,6/107,0.5677762866555841,0.999995519875702,0,0,0.991049504950495,0.5609615703505525,LDHC;PRKAA2;CREB3L1;CALML4;CPT1B;ACACB
KEGG_2021_Human,Propanoate metabolism,2/34,0.5804319497307892,0.999995519875702,0,0,1.0427922940655447,0.5672609798744224,LDHC;ACACB
KEGG_2021_Human,Regulation of actin cytoskeleton,12/218,0.5804470573591747,0.999995519875702,0,0,0.97155053489159,0.5284814071001586,SCIN;DIAPH3;ITGA3;PDGFC;ITGA2B;FGF18;ITGA7;PIP5K1B;ITGB6;FGFR4;IQGAP3;VAV2
KEGG_2021_Human,Melanoma,4/72,0.5867492172612687,0.999995519875702,0,0,0.9813142648363692,0.5231953332308505,CDKN2A;PDGFC;FGF18;E2F1
KEGG_2021_Human,Retrograde endocannabinoid signaling,8/148,0.6032694486952209,0.999995519875702,0,0,0.9530085230886656,0.4816422498809368,GABRP;CNR1;GNG4;NAPEPLD;PRKCA;CACNA1D;MGLL;ADCY6
KEGG_2021_Human,Pathways in cancer,29/531,0.604968707498877,0.999995519875702,0,0,0.9628328790102748,0.4838991478264489,PTGER1;ITGA2B;LRP5;CALML4;BRCA2;ADCY6;DLL3;SHH;MECOM;GNG4;E2F1;GSTT2B;NQO1;WNT10A;FZD5;GSTO2;DAPK1;CDKN2A;ITGA3;FZD8;WNT7A;PRKCA;ESR1;KITLG;RAD51;PAX8;COL4A4;FGF18;FGFR4
KEGG_2021_Human,GnRH signaling pathway,5/93,0.6103139203074023,0.999995519875702,0,0,0.947692959793315,0.4679535646597643,PRKCA;CACNA1D;CALML4;ADCY6;MAP2K6
KEGG_2021_Human,Glioma,4/75,0.6192321562872813,0.999995519875702,0,0,0.9397003136833424,0.4503748923353152,CDKN2A;E2F1;PRKCA;CALML4
KEGG_2021_Human,TGF-beta signaling pathway,5/94,0.6198294271483963,0.999995519875702,0,0,0.9369948310615284,0.4481748936907127,LEFTY1;BMP8B;SMAD6;BMPR1B;NEO1
KEGG_2021_Human,Cholinergic synapse,6/113,0.6214175036796301,0.999995519875702,0,0,0.935177570093458,0.4449127062029677,GNG4;CREB3L1;CHRNA7;PRKCA;CACNA1D;ADCY6
KEGG_2021_Human,African trypanosomiasis,2/37,0.6268716019817535,0.999995519875702,0,0,0.9532582563583448,0.4451845136446158,F2RL1;PRKCA
KEGG_2021_Human,Gastric acid secretion,4/76,0.6296964214094244,0.999995519875702,0,0,0.9265996253573894,0.4285684926595387,PRKCA;CALML4;CFTR;ADCY6
KEGG_2021_Human,Pancreatic cancer,4/76,0.6296964214094244,0.999995519875702,0,0,0.9265996253573894,0.4285684926595387,RAD51;CDKN2A;E2F1;BRCA2
KEGG_2021_Human,Pertussis,4/76,0.6296964214094244,0.999995519875702,0,0,0.9265996253573894,0.4285684926595387,C5;C4BPB;CALML4;CXCL5
KEGG_2021_Human,Vascular smooth muscle contraction,7/133,0.6314636473132923,0.999995519875702,0,0,0.926403716884144,0.4258815962033016,NPR1;PLA2G10;PRKCA;CACNA1D;CALML4;PRKG1;ADCY6
KEGG_2021_Human,Fc gamma R-mediated phagocytosis,5/97,0.6475313812741588,0.999995519875702,0,0,0.9062958529616186,0.3938653214460665,SCIN;PRKCA;PIP5K1B;ASAP2;VAV2
KEGG_2021_Human,Oxytocin signaling pathway,8/154,0.6479331940251105,0.999995519875702,0,0,0.91355103136169,0.3964516249165785,PRKAA2;NPR1;PRKCA;CACNA1D;CALML4;ADCY6;CACNG4;NFATC4
KEGG_2021_Human,Fatty acid biosynthesis,1/18,0.6494566322795547,0.999995519875702,0,0,0.9813638729828216,0.4235755054998872,ACACB
KEGG_2021_Human,Inflammatory mediator regulation of TRP channels,5/98,0.6564769945953313,0.999995519875702,0,0,0.8965029889799271,0.3773090867882853,F2RL1;PRKCA;CALML4;ADCY6;MAP2K6
KEGG_2021_Human,Ras signaling pathway,12/232,0.6662600395720089,0.999995519875702,0,0,0.9090421642700464,0.3691395103350731,KITLG;EFNA2;GNG4;PDGFC;PLA2G10;FGF18;PLCE1;PRKCA;RASAL1;CALML4;KSR2;FGFR4
KEGG_2021_Human,Thermogenesis,12/232,0.6662600395720089,0.999995519875702,0,0,0.9090421642700464,0.3691395103350731,LIPE;PRKAA2;NPR1;CNR1;CREB3L1;PRDM16;BMP8B;CPT1B;COX6A2;MGLL;ADCY6;PRKG1
KEGG_2021_Human,"Growth hormone synthesis, secretion and action",6/119,0.6710519145059979,0.999995519875702,0,0,0.8852389380530974,0.3531295813718929,CREB3L1;PRKCA;CACNA1D;IGFALS;ADCY6;MAP2K6
KEGG_2021_Human,Arachidonic acid metabolism,3/61,0.6781009210460553,0.999995519875702,0,0,0.8625733675715334,0.3350745180580846,PLA2G10;CYP4F3;AKR1C3
KEGG_2021_Human,Glycerolipid metabolism,3/61,0.6781009210460553,0.999995519875702,0,0,0.8625733675715334,0.3350745180580846,MOGAT2;MBOAT2;MGLL
KEGG_2021_Human,Tryptophan metabolism,2/42,0.6952255017561982,0.999995519875702,0,0,0.8338795394154118,0.3031310755392845,AOC1;AOX1
KEGG_2021_Human,Porphyrin and chlorophyll metabolism,2/43,0.7075832515005162,0.999995519875702,0,0,0.8134978072544233,0.281388880483565,UGT2B15;UGT2B7
KEGG_2021_Human,GnRH secretion,3/64,0.7093459044437493,0.999995519875702,0,0,0.8200209277990931,0.2816050226880723,GPER1;PRKCA;CACNA1D
KEGG_2021_Human,Complement and coagulation cascades,4/85,0.715318416731743,0.999995519875702,0,0,0.8232497507859826,0.2758113036877785,C5;PROC;C4BPB;F5
KEGG_2021_Human,ErbB signaling pathway,4/85,0.715318416731743,0.999995519875702,0,0,0.8232497507859826,0.2758113036877785,BTC;ERBB3;ERBB4;PRKCA
KEGG_2021_Human,Cortisol synthesis and secretion,3/65,0.7192280165555288,0.999995519875702,0,0,0.8067518874399451,0.2658867388698719,CREB3L1;CACNA1D;ADCY6
KEGG_2021_Human,Vasopressin-regulated water reabsorption,2/44,0.7195194893310393,0.999995519875702,0,0,0.7940866337677676,0.2613908199439433,CREB3L1;ADCY6
KEGG_2021_Human,"Parathyroid hormone synthesis, secretion and action",5/106,0.7226657770817275,0.999995519875702,0,0,0.8251411286776991,0.2680127995403105,MMP15;CREB3L1;LRP5;PRKCA;ADCY6
KEGG_2021_Human,Cardiac muscle contraction,4/87,0.7322246941856124,0.999995519875702,0,0,0.8033268833987236,0.2503711648881501,CACNA1D;TNNI3;COX6A2;CACNG4
KEGG_2021_Human,cGMP-PKG signaling pathway,8/167,0.7340347017126734,0.999995519875702,0,0,0.8382757326792005,0.2591939964294698,NPR1;CREB3L1;CACNA1D;GATA4;CALML4;PRKG1;ADCY6;NFATC4
