Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Tuberculosis,29/180,1.7386892289120581e-12,4.624913348906074e-10,0,0,5.79299429380649,156.86205996026757,CIITA;ITGAM;CALML5;SRC;NOD2;CYP27B1;FCGR3A;CLEC7A;IRAK2;MRC1;HLA-DOA;FCGR1A;HLA-DQA1;CAMP;IL10;SYK;VDR;RIPK2;IL10RB;STAT1;IL1A;CD209;HLA-DRA;CLEC4E;FCGR2B;TLR4;HLA-DRB1;HLA-DQB1;TLR2
KEGG_2021_Human,Staphylococcus aureus infection,20/95,3.403081468739208e-11,4.526098353423146e-09,0,0,7.962790697674419,191.9331536041111,IL10;C1QB;C1QA;ITGAM;PTAFR;KRT24;FPR3;ICAM1;C2;FCGR3A;C3AR1;HLA-DRA;HLA-DOA;FCGR1A;FCGR2B;CAMP;HLA-DQA1;HLA-DRB1;HLA-DQB1;C1QC
KEGG_2021_Human,Phagosome,24/152,2.2229720912263344e-10,1.9710352542206832e-08,0,0,5.618272230889236,124.8773697405712,COLEC12;MSR1;ITGAM;NCF2;TAP2;CYBB;TAP1;MARCO;FCGR3A;TUBB3;CLEC7A;CD209;MRC1;HLA-DRA;OLR1;CD36;HLA-DOA;FCGR1A;FCGR2B;TLR4;HLA-DQA1;HLA-DRB1;HLA-DQB1;TLR2
KEGG_2021_Human,Rheumatoid arthritis,18/93,1.3931194997587616e-09,9.264244673395764e-08,0,0,7.14435857805255,145.68576227470115,CD86;CXCL8;CCL3L1;MMP1;CD80;TNFRSF11A;ICAM1;IL1A;CCL3;ACP5;CTLA4;HLA-DRA;HLA-DOA;TLR4;HLA-DQA1;HLA-DRB1;HLA-DQB1;TLR2
KEGG_2021_Human,Leishmaniasis,15/77,2.9918500911966775e-08,1.3643144270878286e-06,0,0,7.173573200992556,124.28064056464112,IL10;ITGAM;NCF2;STAT1;CYBB;IL1A;FCGR3A;HLA-DRA;HLA-DOA;FCGR1A;TLR4;HLA-DQA1;HLA-DRB1;HLA-DQB1;TLR2
KEGG_2021_Human,Viral protein interaction with cytokine and cytokine receptor,17/100,3.0774009633560045e-08,1.3643144270878286e-06,0,0,6.085155436561059,105.25247120534608,CCR1;IL10;CSF1R;CCL13;CXCL9;CXCL8;CCL22;CCL3L1;IL10RB;CXCL13;CXCL10;CXCL11;CCL8;CCL7;IL2RA;CCL3;CCL18
KEGG_2021_Human,Osteoclast differentiation,19/127,4.137954952284075e-08,1.5724228818679486e-06,0,0,5.236111111111111,89.0163972533527,LILRA6;CSF1R;SYK;NCF2;STAT1;TREM2;LILRB1;TNFRSF11A;LILRB2;LILRB4;LILRB5;OSCAR;IL1A;FCGR3A;BLNK;ACP5;PPARG;FCGR1A;FCGR2B
KEGG_2021_Human,Antigen processing and presentation,14/78,2.524163838355501e-07,7.735329071979916e-06,0,0,6.475470430107527,98.37654989199808,CIITA;KLRC2;KLRC3;KLRC4;CD8B2;TAP2;TAP1;KIR2DL4;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1;LGMN
KEGG_2021_Human,Epstein-Barr virus infection,23/202,2.862044533409471e-07,7.735329071979916e-06,0,0,3.8339337614646967,57.7641907899786,SYK;STAT1;DDX58;TAP2;TAP1;TNFAIP3;ISG15;ICAM1;CXCL10;BCL2L11;CCNE2;OAS1;CCNE1;OAS2;OAS3;BLNK;HLA-DRA;E2F2;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1;TLR2
KEGG_2021_Human,Influenza A,21/172,2.908018448112751e-07,7.735329071979916e-06,0,0,4.142816009213936,62.351965009340425,CIITA;CXCL8;RSAD2;DDX58;STAT1;MX1;TMPRSS2;ICAM1;IFIH1;CXCL10;IL1A;OAS1;OAS2;OAS3;HLA-DRA;TLR7;HLA-DOA;TLR4;HLA-DQA1;HLA-DRB1;HLA-DQB1
KEGG_2021_Human,Systemic lupus erythematosus,18/135,5.510646816095065e-07,1.3325745937102612e-05,0,0,4.56973011532517,65.85627093884273,CD86;IL10;C1QB;C1QA;H2BC5;CD80;C2;FCGR3A;H2AC14;H4C11;HLA-DRA;HLA-DOA;FCGR1A;HLA-DQA1;HLA-DRB1;H3C6;HLA-DQB1;C1QC
KEGG_2021_Human,Cytokine-cytokine receptor interaction,28/295,6.862059399014141e-07,1.5210898334481347e-05,0,0,3.139152981849611,44.55113552188069,CCL13;CSF1R;IL1RN;CXCL9;CXCL8;CCL3L1;CXCL17;TNFRSF11A;CXCL13;CSF2RA;GHR;CCL8;CCL7;CCL3;IL21R;CCL18;RELT;CCR1;IL10;CCL22;IL10RB;TNFRSF9;IL36G;IL1A;CXCL10;CXCL11;TNFSF4;IL2RA
KEGG_2021_Human,Coronavirus disease,24/232,9.288459530099742e-07,1.9005617192357933e-05,0,0,3.442997719908796,47.82090718632598,C1QB;C1QA;CXCL8;SYK;STAT1;DDX58;MMP1;MX1;TMPRSS2;CYBB;ISG15;C2;IFIH1;CXCL10;OAS1;OAS2;OAS3;C3AR1;TLR8;TLR7;TLR4;HBEGF;TLR2;C1QC
KEGG_2021_Human,Inflammatory bowel disease,12/65,1.326256918715063e-06,2.51988814555862e-05,0,0,6.685659799474125,90.47803644913937,IL10;IL1A;STAT1;IL21R;HLA-DRA;NOD2;HLA-DOA;TLR4;HLA-DQA1;HLA-DRB1;HLA-DQB1;TLR2
KEGG_2021_Human,Toll-like receptor signaling pathway,15/104,1.7642141713857253e-06,3.128539797257353e-05,0,0,4.990319792566984,66.11078447467321,CD86;CXCL9;CXCL8;CCL3L1;STAT1;CD80;CXCL10;CXCL11;CCL3;SPP1;TLR8;IRF5;TLR7;TLR4;TLR2
KEGG_2021_Human,NOD-like receptor signaling pathway,20/181,2.703666635988807e-06,4.494845782331392e-05,0,0,3.692811401608166,47.34517195040509,GBP5;CXCL8;RIPK2;STAT1;CYBB;TNFAIP3;NLRC4;NOD2;P2RX7;TRPM2;AIM2;OAS1;NLRP7;OAS2;OAS3;GBP2;TLR4;GBP1;CAMP;GBP4
KEGG_2021_Human,Measles,17/139,3.7991728600003416e-06,5.944588122118181e-05,0,0,4.131514369560818,51.564303700562746,DDX58;STAT1;MX1;TNFAIP3;IFIH1;IL1A;CCNE2;OAS1;CCNE1;CD209;OAS2;OAS3;IL2RA;TLR7;FCGR2B;TLR4;TLR2
KEGG_2021_Human,Type I diabetes mellitus,9/43,9.63583317200518e-06,0.0001423962013196321,0,0,7.788244261119082,89.95439089337134,CD86;IL1A;CD80;GAD1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1
KEGG_2021_Human,Neutrophil extracellular trap formation,19/189,1.872630264482032e-05,0.00026216823702748446,0,0,3.315743944636678,36.09380082255705,ITGAM;SIGLEC9;SYK;H2BC5;NCF2;SRC;CYBB;FPR3;FCGR3A;H2AC14;CLEC7A;H4C11;TLR8;TLR7;FCGR1A;TLR4;CAMP;H3C6;TLR2
KEGG_2021_Human,Hematopoietic cell lineage,13/99,2.4146503224011617e-05,0.0003211484928793545,0,0,4.462779997146526,47.4454697624369,CSF1R;ITGAM;CD8B2;CSF2RA;IL1A;IL2RA;HLA-DRA;CD36;HLA-DOA;FCGR1A;HLA-DQA1;HLA-DRB1;HLA-DQB1
KEGG_2021_Human,Allograft rejection,8/38,2.894838682197954e-05,0.0003666795664117408,0,0,7.835616438356165,81.88216105266936,CD86;IL10;CD80;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1
KEGG_2021_Human,PPAR signaling pathway,11/74,3.146126457444173e-05,0.0003803952898546137,0,0,5.145187126838503,53.33888647460257,FABP3;GK;MMP1;ME1;OLR1;LPL;NR1H3;PPARG;CD36;ANGPTL4;SLC27A2
KEGG_2021_Human,Cell adhesion molecules,16/148,3.472935143718576e-05,0.00038555515947843777,0,0,3.58649670822244,36.82588052474638,CD86;CD274;ITGAM;CD80;CD8B2;PDCD1LG2;CLDN1;ICAM1;CLDN23;HLA-DRA;CTLA4;SIGLEC1;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1
KEGG_2021_Human,Cholesterol metabolism,9/50,3.478693168226506e-05,0.00038555515947843777,0,0,6.456201665675193,66.28110152076812,ABCA1;NCEH1;APOC2;APOC1;LPL;CD36;ANGPTL4;APOE;LIPA
KEGG_2021_Human,Pertussis,11/76,4.05933061549517e-05,0.0004319127774886861,0,0,4.986356151493766,50.42157155752769,IL10;C1QB;IL1A;C1QA;CXCL8;ITGAM;CALML5;IRF8;TLR4;C2;C1QC
KEGG_2021_Human,Autoimmune thyroid disease,9/53,5.630263829418187e-05,0.0005760192994712452,0,0,6.015070676274944,58.85607806385472,CD86;IL10;CD80;CTLA4;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1
KEGG_2021_Human,Graft-versus-host disease,8/42,6.214042820863347e-05,0.0006121982927220927,0,0,6.912346673829349,66.95377625195489,CD86;IL1A;CD80;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1
KEGG_2021_Human,Chemokine signaling pathway,18/192,7.737744903114196e-05,0.0007350857657958486,0,0,3.063635879123808,29.00287463425141,CCR1;CCL13;CXCL9;CXCL8;CCL22;CCL3L1;SRC;STAT1;CXCL13;PIK3R6;CXCL10;CXCL11;CCL8;CCL7;GNG4;GNB4;CCL3;CCL18
KEGG_2021_Human,Lipid and atherosclerosis,19/215,0.00010921565241985525,0.0010017711566786,0,0,2.871998799519808,26.198907722765863,ABCA1;CYP2J2;CXCL8;CALML5;CCL3L1;NCF2;MMP1;SRC;CYBB;POU2F3;MMP9;ICAM1;CCL3;OLR1;PPARG;CD36;TLR4;ABCG1;TLR2
KEGG_2021_Human,Complement and coagulation cascades,11/85,0.00011542699661391274,0.00102345270331,0,0,4.377861806760889,39.69351391299665,C1QB;C1QA;ITGAM;SERPINB2;PLAU;C3AR1;PLAUR;VSIG4;F3;C2;C1QC
KEGG_2021_Human,Intestinal immune network for IgA production,8/48,0.00016669606308426885,0.0014303597671101,0,0,5.873668188736682,51.09702713654255,CD86;IL10;CD80;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1
KEGG_2021_Human,NF-kappa B signaling pathway,12/104,0.0001750106996031404,0.0014547764404511,0,0,3.8437312737199543,33.250825623204015,EDARADD;CCL13;CXCL8;SYK;PLAU;DDX58;BLNK;TNFAIP3;TNFRSF11A;CARD14;TLR4;ICAM1
KEGG_2021_Human,Linoleic acid metabolism,6/29,0.0003262597427031541,0.0026298512593648,0,0,7.644784587979151,61.37092966676243,CYP2J2;PLA2G2F;PLA2G2D;ALOX15;PLA2G4C;CYP2E1
KEGG_2021_Human,Toxoplasmosis,12/112,0.00035153000559050247,0.0027502053378551,0,0,3.5347626339969374,28.11272891984696,IL10;CIITA;IL10RB;STAT1;HLA-DRA;HLA-DOA;TLR4;PIK3R6;HLA-DQA1;HLA-DRB1;HLA-DQB1;TLR2
KEGG_2021_Human,Bladder cancer,7/41,0.000365484555138456,0.0027776826190522,0,0,6.039111389236545,47.79525796007993,CXCL8;SRC;CDKN2A;MMP1;E2F2;MMP9;HBEGF
KEGG_2021_Human,Asthma,6/31,0.0004779266666663156,0.0035313470370344,0,0,7.03247344461305,53.77066646667001,IL10;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1
KEGG_2021_Human,ABC transporters,7/45,0.0006576579034382406,0.004728027089583,0,0,5.402295632698769,39.58167829387067,ABCA1;TAP2;TAP1;ABCA12;ABCA13;ABCD1;ABCG1
KEGG_2021_Human,C-type lectin receptor signaling pathway,11/104,0.000683706898491794,0.0047859482894425,0,0,3.480023675643681,25.362347273828902,IL10;EGR2;EGR3;CCL22;CALML5;SYK;CLEC7A;CD209;SRC;STAT1;CLEC4E
KEGG_2021_Human,Transcriptional misregulation in cancer,16/192,0.0007100046250086117,0.0048425956474946,0,0,2.683709202969604,19.45753332623044,CD86;PTCRA;CSF1R;CEBPA;CXCL8;ITGAM;TMPRSS2;MMP9;ETV7;NR4A3;SIX4;PLAU;PAX7;PPARG;FCGR1A;H3C6
KEGG_2021_Human,Viral myocarditis,8/60,0.0007968502164753788,0.0052990539395612,0,0,4.5153963236155015,32.21664760404452,CD86;CD80;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;ICAM1;HLA-DQB1
KEGG_2021_Human,B cell receptor signaling pathway,9/81,0.0014536348356849,0.0094308991778586,0,0,3.670541158536585,23.98217100021328,LILRA6;SYK;BLNK;LILRB1;LILRB2;FCGR2B;PIK3AP1;LILRB4;LILRB5
KEGG_2021_Human,Hepatitis C,13/157,0.0022986417222636,0.0145580642410028,0,0,2.6572405419222904,16.14389720345222,RSAD2;DDX58;STAT1;MX1;NR1H3;IFIT1;CLDN1;CXCL10;OAS1;OAS2;OAS3;CLDN23;E2F2
KEGG_2021_Human,Fat digestion and absorption,6/43,0.0028241640802569,0.0174704103569383,0,0,4.748718369355698,27.872805994087702,ABCA1;PLA2G2F;PLA2G2D;MOGAT2;CD36;CEL
KEGG_2021_Human,Hepatitis B,13/162,0.0030226990275585,0.0182735895756949,0,0,2.5674023139951414,14.895054433051518,EGR2;EGR3;CXCL8;DDX58;SRC;STAT1;MMP9;IFIH1;CCNE2;CCNE1;E2F2;TLR4;TLR2
KEGG_2021_Human,Arachidonic acid metabolism,7/61,0.0040033281411434,0.0236641174565368,0,0,3.798463356973995,20.9699078319951,CYP2J2;PLA2G2F;GPX2;PLA2G2D;PLA2G4C;ALOX15;CYP2E1
KEGG_2021_Human,Ether lipid metabolism,6/49,0.005478394019174,0.0316794088934845,0,0,4.084836080036701,21.2695097897888,PLA2G2F;PLA2G2D;PLA2G4C;GDPD3;PLD1;PLA2G7
KEGG_2021_Human,Malaria,6/50,0.0060544011587712,0.0342653342177264,0,0,3.991791971306387,20.385961073899672,IL10;CXCL8;CD36;TLR4;ICAM1;TLR2
KEGG_2021_Human,Chagas disease,9/102,0.0069189045315093,0.0383422626121142,0,0,2.8386113296616835,14.117827278575623,IL10;C1QB;C1QA;CXCL8;CCL3L1;CCL3;TLR4;TLR2;C1QC
KEGG_2021_Human,Renin secretion,7/69,0.0078906173788178,0.0428347800564399,0,0,3.306966369251888,16.012598689924392,EDN1;EDN2;CALML5;KCNMA1;ADRB1;CLCA4;KCNJ2
KEGG_2021_Human,Primary immunodeficiency,5/38,0.0081063285806104,0.0431256680488477,0,0,4.431129476584022,21.336376811634132,CIITA;BLNK;CD8B2;TAP2;TAP1
KEGG_2021_Human,"Neomycin, kanamycin and gentamicin biosynthesis",2/5,0.0103254589888023,0.0538543547259104,0,0,19.43891402714932,88.89692752651465,HK3;HK2
KEGG_2021_Human,Th1 and Th2 cell differentiation,8/92,0.0115241664601354,0.0589505438153084,0,0,2.7906066536203524,12.455339840604294,STAT1;IL2RA;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1;DLL3
KEGG_2021_Human,Vascular smooth muscle contraction,10/133,0.0134466715027772,0.0674870682969572,0,0,2.384658350400298,10.275549289789252,PLA2G2F;EDN1;PLA2G2D;EDN2;CALML5;PLA2G4C;KCNMA1;KCNMB3;MYH14;ADM
KEGG_2021_Human,Human T-cell leukemia virus 1 infection,14/219,0.01511149563288,0.0744381081175201,0,0,2.006818777865198,8.413185408427758,EGR2;CDKN2B;CDKN2A;ICAM1;POLB;CCNE2;CCNE1;IL2RA;HLA-DRA;E2F2;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1
KEGG_2021_Human,AGE-RAGE signaling pathway in diabetic complications,8/100,0.0183385279112551,0.0886917895344341,0,0,2.546886374164516,10.18436464426154,IL1A;EDN1;CXCL8;STAT1;FN1;CYBB;F3;ICAM1
KEGG_2021_Human,Pathways in cancer,27/531,0.0196301497198158,0.0932432111691252,0,0,1.5811968204209583,6.215192385373885,CSF1R;CEBPA;CXCL8;CALML5;PLD1;CSF2RA;DLL3;BCL2L11;GNG4;HMOX1;E2F2;HES5;CDKN2B;EGLN3;EDN1;EGLN2;CDKN2A;STAT1;MMP1;WNT7B;FN1;MMP9;CCNE2;CCNE1;IL2RA;GNB4;PPARG
KEGG_2021_Human,Fructose and mannose metabolism,4/33,0.0230819497881776,0.1077157656781625,0,0,4.02858782409098,15.182556502746651,HK3;PFKFB4;FBP1;HK2
KEGG_2021_Human,Retinol metabolism,6/68,0.0253501254073868,0.1162609199718085,0,0,2.8302413236085955,10.401056490842702,SDR16C5;CYP27C1;ADH1C;DHRS9;CYP2S1;RDH13
KEGG_2021_Human,Th17 cell differentiation,8/107,0.0263304250947717,0.1187100521221911,0,0,2.365942530326092,8.60500434132893,STAT1;IL2RA;IL21R;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1
KEGG_2021_Human,Steroid biosynthesis,3/20,0.0273729165592882,0.1213532634128446,0,0,5.149635685089746,18.52942530765232,CYP27B1;CEL;LIPA
KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,12/193,0.0281996142491953,0.1224407432474981,0,0,1.944683695311905,6.939500660054188,CCR1;CD86;CXCL8;CALML5;SYK;STAT1;SRC;GNG4;GNB4;E2F2;PIK3R6;ICAM1
KEGG_2021_Human,GABAergic synapse,7/89,0.0287248993448243,0.1224407432474981,0,0,2.497794499221588,8.867147890551013,GABRP;SLC12A5;SRC;GNG4;GAD1;GNB4;HAP1
KEGG_2021_Human,HIF-1 signaling pathway,8/109,0.0289991234007232,0.1224407432474981,0,0,2.3188510631885104,8.209868251751379,HK3;EDN1;EGLN3;EGLN2;CYBB;HMOX1;TLR4;HK2
KEGG_2021_Human,IL-17 signaling pathway,7/94,0.0371234235904373,0.1542942292977551,0,0,2.3536316947909026,7.751702803424656,CXCL10;CXCL8;MMP13;CCL7;MMP1;TNFAIP3;MMP9
KEGG_2021_Human,Human cytomegalovirus infection,13/225,0.0383611526469973,0.1569856400630967,0,0,1.7985226878110891,5.864460879684894,CCR1;CXCL8;CALML5;CCL3L1;CDKN2A;IL10RB;SRC;TAP2;TAP1;GNG4;GNB4;CCL3;E2F2
KEGG_2021_Human,Legionellosis,5/57,0.0405935948131289,0.1636044881862468,0,0,2.809294871794872,9.001388083398695,CXCL8;ITGAM;NLRC4;TLR4;TLR2
KEGG_2021_Human,Ferroptosis,4/41,0.0464925443524197,0.1845823402648305,0,0,3.156233389213722,9.68478637075139,ALOX15;MAP1LC3B2;HMOX1;CYBB
KEGG_2021_Human,alpha-Linolenic acid metabolism,3/25,0.0489083640619468,0.1913180123599684,0,0,3.9782340016478983,12.00554183267692,PLA2G2F;PLA2G2D;PLA2G4C
KEGG_2021_Human,Amoebiasis,7/102,0.0536520599321968,0.2068325788690487,0,0,2.154535274356103,6.302522887173253,IL10;CXCL8;ITGAM;SERPINB13;FN1;TLR4;TLR2
KEGG_2021_Human,Cell cycle,8/124,0.0550706953541998,0.2092686423459592,0,0,2.01742507741563,5.848792794339267,CDKN2B;CCNE2;ORC1;CCNE1;CDKN2A;E2F2;SMC1B;MCM2
KEGG_2021_Human,Glycosphingolipid biosynthesis,4/45,0.0617639210861228,0.2313972254775868,0,0,2.847717796391277,7.929287626020008,B3GNT5;GCNT2;B4GALNT1;FUT1
KEGG_2021_Human,Lysosome,8/128,0.0639411227041387,0.2362269255458461,0,0,1.9497716894977168,5.361467718218325,PLA2G15;GM2A;LAMP3;ACP5;CD68;LIPA;ARSB;LGMN
KEGG_2021_Human,Natural killer cell mediated cytotoxicity,8/131,0.071144699337814,0.2590506126401108,0,0,1.9019192931655344,5.026847735944847,NCR1;FCGR3A;KLRC2;SYK;KLRC3;RAET1L;ULBP1;ICAM1
KEGG_2021_Human,Oxytocin signaling pathway,9/154,0.0720667117870985,0.2590506126401108,0,0,1.8157064760302772,4.775604058120486,RYR1;TRPM2;KCNJ5;CALML5;SRC;PLA2G4C;KCNJ14;PIK3R6;KCNJ2
KEGG_2021_Human,Non-alcoholic fatty liver disease,9/155,0.0743800085798799,0.2616042234921686,0,0,1.8031761610424324,4.685676005926188,IL1A;CEBPA;BCL2L11;CXCL8;NDUFA4L2;NR1H3;PPARG;CYP2E1;COX6B2
KEGG_2021_Human,Amino sugar and nucleotide sugar metabolism,4/48,0.0747440638549053,0.2616042234921686,0,0,2.653142621372576,6.881417501852352,HK3;NPL;RENBP;HK2
KEGG_2021_Human,Cellular senescence,9/156,0.0767385688949278,0.2632479943292817,0,0,1.7908163265306123,4.597653805732661,IL1A;CDKN2B;CXCL8;CALML5;CCNE2;CCNE1;CDKN2A;E2F2;KIR2DL4
KEGG_2021_Human,Viral carcinogenesis,11/203,0.0771930208935487,0.2632479943292817,0,0,1.676963876146789,4.295452796677294,POLB;EGR2;CDKN2B;EGR3;SYK;H2BC5;CCNE2;CDKN2A;CCNE1;SRC;H4C11
KEGG_2021_Human,Proteoglycans in cancer,11/205,0.0814088867978097,0.2741109352938912,0,0,1.659502191115735,4.162480950763641,PLAU;SRC;WNT7B;FN1;GPC3;PLAUR;HPSE;TLR4;MMP9;HBEGF;TLR2
KEGG_2021_Human,RIG-I-like receptor signaling pathway,5/70,0.083253857398428,0.2753586604963142,0,0,2.245920745920746,5.583046378302785,IFIH1;CXCL10;CXCL8;DDX58;ISG15
KEGG_2021_Human,PI3K-Akt signaling pathway,17/354,0.0838498176699302,0.2753586604963142,0,0,1.4789445726636627,3.665901271233828,CSF1R;SYK;FN1;PIK3R6;GHR;BCL2L11;CCNE2;CCNE1;GNG4;IL2RA;MYB;SPP1;GNB4;PIK3AP1;TLR4;EPHA2;TLR2
KEGG_2021_Human,Leukocyte transendothelial migration,7/114,0.0859318736487263,0.2787465884928661,0,0,1.9117120699940344,4.691724648322681,ITGAM;NCF2;CLDN23;CYBB;CLDN1;MMP9;ICAM1
KEGG_2021_Human,Yersinia infection,8/137,0.0869773189658191,0.2787465884928661,0,0,1.8128915790591484,4.42727683955558,IL10;CXCL8;SRC;WIPF3;FN1;CD8B2;NLRC4;TLR4
KEGG_2021_Human,Fluid shear stress and atherosclerosis,8/139,0.0926764847825517,0.2934755351447471,0,0,1.7850279433464626,4.24593977517172,IL1A;EDN1;CALML5;NCF2;SRC;HMOX1;MMP9;ICAM1
KEGG_2021_Human,Fc gamma R-mediated phagocytosis,6/97,0.1043110021508081,0.322636355489709,0,0,1.9253947873067752,4.352120859771907,FCGR3A;SYK;PLA2G4C;PLD1;FCGR1A;FCGR2B
KEGG_2021_Human,Prostate cancer,6/97,0.1043110021508081,0.322636355489709,0,0,1.9253947873067752,4.352120859771907,CCNE2;PLAU;CCNE1;TMPRSS2;E2F2;MMP9
KEGG_2021_Human,Glycerophospholipid metabolism,6/98,0.1081856427863032,0.3307744940362835,0,0,1.9043676189219505,4.235135740947502,PLA2G15;PLA2G2F;ACHE;PLA2G2D;PLA2G4C;PLD1
KEGG_2021_Human,African trypanosomiasis,3/37,0.1240433057189528,0.3749490831959258,0,0,2.5725519815176825,5.369236357360326,IL10;ICAM1;IDO1
KEGG_2021_Human,Glycosaminoglycan degradation,2/19,0.1302383780251356,0.3892517815133267,0,0,3.427912341407151,6.987418228807119,HPSE;ARSB
KEGG_2021_Human,Notch signaling pathway,4/59,0.1326127438115746,0.391944331709765,0,0,2.121303809654793,4.285716964642881,PTCRA;DTX3L;HES5;DLL3
KEGG_2021_Human,Relaxin signaling pathway,7/129,0.1388026014543196,0.4057306811741651,0,0,1.675357516567841,3.3083326572927123,EDN1;MMP13;MMP1;SRC;GNG4;GNB4;MMP9
KEGG_2021_Human,Glycerolipid metabolism,4/61,0.1446784258470936,0.4183093616883359,0,0,2.046659765904929,3.95668811198696,GK;MOGAT2;LPL;CEL
KEGG_2021_Human,Necroptosis,8/159,0.1607879418212673,0.4598880916608293,0,0,1.5469876117612669,2.827381167930301,IL1A;H2AC14;STAT1;ALOX15;PLA2G4C;CYBB;TNFAIP3;TLR4
KEGG_2021_Human,Tryptophan metabolism,3/42,0.1629803027909168,0.4611995802381263,0,0,2.2421566349058795,4.067554484340266,IL4I1;KMO;IDO1
KEGG_2021_Human,Alcoholism,9/186,0.1680489323811013,0.4643851397032392,0,0,1.4849627945431996,2.648431259619924,H2AC14;CALML5;H2BC5;GNG4;PPP1R1B;H4C11;GNB4;SLC29A3;H3C6
KEGG_2021_Human,TNF signaling pathway,6/112,0.1696775698619589,0.4643851397032392,0,0,1.6516448592779225,2.929778972015301,CXCL10;EDN1;TNFAIP3;NOD2;MMP9;ICAM1
KEGG_2021_Human,Apelin signaling pathway,7/137,0.1722053964374903,0.4643851397032392,0,0,1.5716039279869067,2.764557155726254,RYR1;CALML5;GNG4;GNB4;SPP1;SLC8A1;PIK3R6
KEGG_2021_Human,Cholinergic synapse,6/113,0.1745438896583362,0.4643851397032392,0,0,1.6361238353211465,2.8559834939020328,ACHE;GNG4;KCNJ14;GNB4;PIK3R6;KCNJ2
KEGG_2021_Human,Serotonergic synapse,6/113,0.1745438896583362,0.4643851397032392,0,0,1.6361238353211465,2.8559834939020328,CYP2J2;KCNJ5;GNG4;ALOX15;PLA2G4C;GNB4
KEGG_2021_Human,PD-L1 expression and PD-1 checkpoint pathway in cancer,5/89,0.1745808795876839,0.4643851397032392,0,0,1.7362012987012987,3.0303087149371524,BATF2;CD274;STAT1;TLR4;TLR2
KEGG_2021_Human,Acute myeloid leukemia,4/67,0.1832231973176674,0.4697312811924034,0,0,1.8511634608457603,3.1415173433881685,CEBPA;CSF1R;ITGAM;FCGR1A
KEGG_2021_Human,Glycolysis / Gluconeogenesis,4/67,0.1832231973176674,0.4697312811924034,0,0,1.8511634608457603,3.1415173433881685,HK3;ADH1C;FBP1;HK2
KEGG_2021_Human,Caffeine metabolism,1/6,0.1836543355037968,0.4697312811924034,0,0,5.822289156626506,9.867032848996889,XDH
KEGG_2021_Human,"Phenylalanine, tyrosine and tryptophan biosynthesis",1/6,0.1836543355037968,0.4697312811924034,0,0,5.822289156626506,9.867032848996889,IL4I1
KEGG_2021_Human,Small cell lung cancer,5/92,0.191593003318138,0.4853689417392831,0,0,1.6760710553814002,2.7695095273880237,CDKN2B;CCNE2;CCNE1;FN1;E2F2
KEGG_2021_Human,GnRH signaling pathway,5/93,0.1973904451019776,0.4907089569824864,0,0,1.6569387052341598,2.688501614628012,CALML5;SRC;PLA2G4C;PLD1;HBEGF
KEGG_2021_Human,Salivary secretion,5/93,0.1973904451019776,0.4907089569824864,0,0,1.6569387052341598,2.688501614628012,CALML5;KCNMA1;ADRB1;LYZ;CAMP
KEGG_2021_Human,Epithelial cell signaling in Helicobacter pylori infection,4/70,0.2036363150759032,0.5002237095258176,0,0,1.7667446018429378,2.811632067773713,CXCL8;PTPRZ1;SRC;HBEGF
KEGG_2021_Human,Carbohydrate digestion and absorption,3/47,0.2049788884899027,0.5002237095258176,0,0,1.9868511397967592,3.148857627661974,HK3;SLC2A5;HK2
KEGG_2021_Human,Pathogenic Escherichia coli infection,9/197,0.2105608760967431,0.5091744821975787,0,0,1.397273936170213,2.176925503877108,MYO1E;CXCL8;TUBB3;SRC;WIPF3;CLDN23;MYH14;CLDN1;TLR4
KEGG_2021_Human,Circadian entrainment,5/97,0.2211550181931103,0.5299750886429491,0,0,1.584568511198946,2.390941773225166,RYR1;KCNJ5;CALML5;GNG4;GNB4
KEGG_2021_Human,Cysteine and methionine metabolism,3/50,0.231249362939094,0.5492172369803483,0,0,1.859741595423282,2.7231427317209618,IL4I1;SDS;BCAT1
KEGG_2021_Human,Riboflavin metabolism,1/8,0.2370557901163459,0.5580251342561771,0,0,4.158347676419965,5.985774165822479,ACP5
